id;src_id;dst_id;cost_distance;cost;timeres;capres;SRC_CLUST;DST_CLUST;SRC_CLOSE;DST_CLOSE;SRC_LB;SRC_UB;DST_LB;DST_UB;selected
2454;201;23;0.10;10.60;106;19;0.26;0.76;0.00;0.14;0.00;128.00;10.00;128.00;1
2490;201;24;0.73;69.60;696;27;0.26;0.20;0.00;0.56;0.00;1703.00;1622.00;1703.00;0
2520;201;25;0.35;34.20;342;5;0.26;0.04;0.00;0.80;0.00;1834.00;1713.00;1834.00;0
2696;201;26;0.65;62.20;622;8;0.26;0.16;0.00;0.13;0.00;411.00;168.00;411.00;1
2810;201;27;0.92;87.00;870;13;0.26;0.40;0.00;0.30;0.00;998.00;900.00;998.00;1
2861;201;28;0.68;64.80;648;20;0.26;0.63;0.00;0.55;0.00;1637.00;1490.00;1637.00;0
2960;201;29;0.79;75.00;750;20;0.26;0.40;0.00;0.32;0.00;1159.00;1030.00;1159.00;1
3000;201;30;0.65;62.00;620;14;0.26;0.25;0.00;0.64;0.00;1771.00;1634.00;1771.00;0
3158;201;31;0.79;75.30;753;13;0.26;0.50;0.00;0.18;0.00;512.00;412.00;512.00;1
3300;201;32;0.78;74.20;742;21;0.26;0.30;0.00;0.20;0.00;744.00;575.00;744.00;0
3479;201;33;0.52;49.60;496;12;0.26;0.71;0.00;0.15;0.00;362.00;238.00;362.00;1
3680;201;34;0.29;28.60;286;30;0.26;0.87;0.00;0.14;0.00;182.00;47.00;182.00;1
3834;201;35;0.78;74.40;744;11;0.26;0.27;0.00;0.15;0.00;479.00;401.00;479.00;1
4015;201;36;0.47;44.60;446;13;0.26;0.94;0.00;0.15;0.00;328.00;203.00;328.00;1
4092;201;37;0.74;69.90;699;13;0.26;0.37;0.00;0.37;0.00;1282.00;1229.00;1282.00;1
4210;201;38;0.51;48.90;489;12;0.26;0.43;0.00;0.35;0.00;1015.00;859.00;1015.00;1
4231;201;39;0.36;34.50;345;22;0.26;0.27;0.00;0.84;0.00;2046.00;1885.00;2046.00;1
4372;201;40;0.93;88.30;883;24;0.26;0.41;0.00;0.19;0.00;667.00;571.00;667.00;1
4573;201;41;0.17;17.00;170;8;0.26;0.64;0.00;0.14;0.00;104.00;33.00;104.00;1
4623;201;42;0.56;53.10;531;20;0.26;0.48;0.00;0.57;0.00;1598.00;1517.00;1598.00;0
4766;201;43;0.60;57.30;573;36;0.26;0.26;0.00;0.21;0.00;683.00;589.00;683.00;0
4898;201;44;0.78;73.80;738;12;0.26;0.45;0.00;0.21;0.00;755.00;720.00;755.00;1
5084;201;45;0.36;35.10;351;15;0.26;0.38;0.00;0.14;0.00;243.00;155.00;243.00;1
5098;201;46;0.76;72.60;726;21;0.26;0.23;0.00;0.64;0.00;2088.00;1975.00;2088.00;0
5278;201;47;0.34;32.80;328;6;0.26;0.87;0.00;0.16;0.00;298.00;240.00;298.00;1
5443;201;48;0.73;69.00;690;10;0.26;0.35;0.00;0.17;0.00;477.00;339.00;477.00;0
5522;201;49;0.52;49.70;497;15;0.26;0.19;0.00;0.41;0.00;1302.00;1226.00;1302.00;1
5548;201;50;0.72;68.20;682;15;0.26;0.18;0.00;0.66;0.00;1885.00;1755.00;1885.00;0
5681;201;51;0.75;71.60;716;20;0.26;0.23;0.00;0.22;0.00;847.00;694.00;847.00;1
5702;201;52;0.39;37.10;371;7;0.26;0.25;0.00;0.81;0.00;1991.00;1910.00;1991.00;1
5722;201;53;0.17;17.20;172;23;0.26;0.27;0.00;0.94;0.00;2059.00;1914.00;2059.00;0
5753;201;54;0.64;61.00;610;15;0.26;0.23;0.00;0.63;0.00;1793.00;1691.00;1793.00;1
5811;201;55;0.23;22.80;228;16;0.26;0.53;0.00;0.64;0.00;1541.00;1428.00;1541.00;1
6009;201;56;0.35;34.00;340;22;0.26;0.88;0.00;0.15;0.00;192.00;80.00;192.00;1
6130;201;57;0.47;45.00;450;20;0.26;0.44;0.00;0.32;0.00;1006.00;836.00;1006.00;1
6210;201;58;0.48;46.30;463;26;0.26;0.23;0.00;0.54;0.00;1392.00;1239.00;1392.00;0
6322;201;59;0.80;76.40;764;1;0.26;0.47;0.00;0.29;0.00;1019.00;891.00;1019.00;1
6520;201;60;0.39;37.60;376;34;0.26;0.92;0.00;0.15;0.00;219.00;83.00;219.00;1
6702;201;61;0.39;37.50;375;13;0.26;0.95;0.00;0.17;0.00;333.00;208.00;333.00;1
6896;201;62;0.42;40.30;403;20;0.26;0.63;0.00;0.14;0.00;204.00;118.00;204.00;1
7032;201;63;0.44;42.00;420;32;0.26;0.51;0.00;0.18;0.00;771.00;557.00;771.00;1
7101;201;64;0.67;64.10;641;10;0.26;0.57;0.00;0.54;0.00;1540.00;1328.00;1540.00;0
7271;201;65;0.48;46.20;462;9;0.26;0.60;0.00;0.18;0.00;432.00;295.00;432.00;1
7383;201;66;0.64;61.00;610;13;0.26;0.54;0.00;0.29;0.00;1052.00;941.00;1052.00;1
7584;201;67;0.16;15.80;158;37;0.26;0.98;0.00;0.15;0.00;186.00;22.00;186.00;1
7699;201;68;0.76;72.40;724;16;0.26;0.56;0.00;0.31;0.00;1031.00;899.00;1031.00;0
7783;201;69;0.35;33.70;337;17;0.26;0.20;0.00;0.46;0.00;1242.00;1203.00;1242.00;1
7857;201;70;0.27;26.40;264;1;0.26;0.28;0.00;0.54;0.00;1381.00;1280.00;1381.00;1
8028;201;71;0.73;69.00;690;25;0.26;0.47;0.00;0.17;0.00;472.00;275.00;472.00;1
8031;201;72;0.47;44.70;447;33;0.26;0.16;0.00;0.82;0.00;2377.00;2254.00;2377.00;1
8202;201;73;0.45;43.10;431;31;0.26;0.30;0.00;0.14;0.00;374.00;274.00;374.00;1
8398;201;74;0.33;31.80;318;19;0.26;0.68;0.00;0.14;0.00;161.00;94.00;161.00;1
8502;201;75;0.35;34.10;341;17;0.26;0.35;0.00;0.39;0.00;1124.00;990.00;1124.00;1
8555;201;76;0.84;79.50;795;10;0.26;0.65;0.00;0.52;0.00;1631.00;1472.00;1631.00;0
8748;201;77;0.44;42.00;420;12;0.26;0.76;0.00;0.16;0.00;229.00;107.00;229.00;1
8886;201;78;0.27;26.10;261;9;0.26;0.16;0.00;0.24;0.00;793.00;656.00;793.00;1
9068;201;79;0.55;52.80;528;27;0.26;0.73;0.00;0.14;0.00;345.00;199.00;345.00;1
9088;201;80;0.00;1.00;10;9;0.26;0.31;0.00;0.95;0.00;2047.00;1916.00;2047.00;1
9199;201;81;0.62;59.40;594;29;0.26;0.41;0.00;0.30;0.00;1050.00;911.00;1050.00;1
9254;201;82;0.39;37.50;375;15;0.26;0.70;0.00;0.66;0.00;1614.00;1482.00;1614.00;0
9313;201;83;0.61;58.30;583;10;0.26;0.58;0.00;0.59;0.00;1561.00;1430.00;1561.00;0
9387;201;84;0.74;70.40;704;18;0.26;0.52;0.00;0.46;0.00;1314.00;1284.00;1314.00;0
9397;201;85;0.57;54.80;548;1;0.26;0.16;0.00;0.75;0.00;2124.00;2014.00;2124.00;0
9413;201;86;0.27;26.10;261;26;0.26;0.25;0.00;0.92;0.00;2081.00;1975.00;2081.00;1
9417;201;87;0.37;36.00;360;21;0.26;0.11;0.00;0.86;0.00;2357.00;2152.00;2357.00;1
9570;201;88;0.73;69.30;693;39;0.26;0.20;0.00;0.20;0.00;591.00;440.00;591.00;0
9653;201;89;0.41;39.30;393;9;0.26;0.41;0.00;0.55;0.00;1270.00;1204.00;1270.00;1
9774;201;90;0.62;59.40;594;7;0.26;0.27;0.00;0.29;0.00;954.00;817.00;954.00;1
9933;201;91;0.63;59.80;598;20;0.26;0.25;0.00;0.15;0.00;507.00;365.00;507.00;1
10074;201;92;0.38;36.70;367;15;0.26;0.08;0.00;0.23;0.00;766.00;625.00;766.00;1
10133;201;93;0.86;82.00;820;25;0.26;0.37;0.00;0.49;0.00;1517.00;1414.00;1517.00;0
10269;201;94;0.65;61.60;616;15;0.26;0.49;0.00;0.18;0.00;689.00;636.00;689.00;1
10434;201;95;0.62;58.70;587;16;0.26;0.35;0.00;0.15;0.00;412.00;326.00;412.00;1
10489;201;96;0.19;18.80;188;21;0.26;0.73;0.00;0.68;0.00;1652.00;1464.00;1652.00;0
10507;201;97;0.83;79.10;791;20;0.26;0.27;0.00;0.58;0.00;2060.00;1920.00;2060.00;1
10574;201;98;0.65;62.10;621;18;0.26;0.60;0.00;0.56;0.00;1463.00;1350.00;1463.00;0
10593;201;99;0.13;13.00;130;23;0.26;0.27;0.00;0.96;0.00;2061.00;1938.00;2061.00;0
10769;201;100;0.65;62.00;620;4;0.26;0.57;0.00;0.14;0.00;351.00;234.00;351.00;1
10834;201;101;0.73;69.00;690;23;0.26;0.32;0.00;0.47;0.00;1466.00;1349.00;1466.00;1
10949;201;102;0.41;39.80;398;21;0.26;0.47;0.00;0.39;0.00;1098.00;923.00;1098.00;1
11095;201;103;0.70;66.40;664;32;0.26;0.21;0.00;0.20;0.00;663.00;558.00;663.00;0
11215;201;104;0.51;49.20;492;35;0.26;0.23;0.00;0.29;0.00;953.00;839.00;953.00;0
11309;201;105;0.75;71.40;714;16;0.26;0.41;0.00;0.34;0.00;1107.00;1102.00;1107.00;1
11366;201;106;0.59;56.30;563;20;0.26;0.43;0.00;0.58;0.00;1514.00;1419.00;1514.00;0
11445;201;107;0.52;49.40;494;21;0.26;0.31;0.00;0.48;0.00;1315.00;1227.00;1315.00;0
11489;201;108;0.80;75.60;756;10;0.26;0.43;0.00;0.54;0.00;1739.00;1581.00;1739.00;0
11539;201;109;0.54;52.00;520;26;0.26;0.65;0.00;0.65;0.00;1717.00;1531.00;1717.00;0
11582;201;110;0.57;54.50;545;15;0.26;0.49;0.00;0.63;0.00;1700.00;1589.00;1700.00;0
11637;201;111;0.16;15.80;158;35;0.26;0.73;0.00;0.69;0.00;1633.00;1486.00;1633.00;0
11670;201;112;0.57;54.80;548;13;0.26;0.18;0.00;0.62;0.00;1800.00;1652.00;1800.00;0
11736;201;113;0.34;33.10;331;33;0.26;0.62;0.00;0.56;0.00;1449.00;1358.00;1449.00;1
11771;201;114;0.74;70.20;702;11;0.26;0.18;0.00;0.57;0.00;1774.00;1634.00;1774.00;0
11777;201;115;0.25;24.60;246;10;0.26;0.16;0.00;0.92;0.00;2205.00;2084.00;2205.00;1
11972;201;116;0.38;36.30;363;23;0.26;0.76;0.00;0.15;0.00;190.00;101.00;190.00;1
12141;201;117;0.74;70.10;701;20;0.26;0.54;0.00;0.16;0.00;432.00;282.00;432.00;1
12304;201;118;0.58;55.10;551;18;0.26;0.21;0.00;0.19;0.00;504.00;381.00;504.00;1
12484;201;119;0.53;50.90;509;18;0.26;0.89;0.00;0.16;0.00;337.00;216.00;337.00;1
12614;201;120;0.55;52.80;528;18;0.26;0.25;0.00;0.24;0.00;882.00;758.00;882.00;1
12661;201;121;0.81;76.90;769;16;0.26;0.55;0.00;0.56;0.00;1673.00;1541.00;1673.00;0
12750;201;122;0.54;51.80;518;25;0.26;0.13;0.00;0.43;0.00;1240.00;1144.00;1240.00;0
12843;201;123;0.78;74.40;744;20;0.26;0.41;0.00;0.43;0.00;1172.00;1089.00;1172.00;0
12946;201;124;0.45;43.60;436;25;0.26;0.49;0.00;0.38;0.00;1109.00;1035.00;1109.00;0
13027;201;125;0.52;49.70;497;4;0.26;0.00;0.00;0.44;0.00;1317.00;1195.00;1317.00;1
13043;201;126;0.55;52.40;524;23;0.26;0.25;0.00;0.77;0.00;2094.00;1838.00;2094.00;1
13079;201;127;0.80;76.40;764;24;0.26;0.16;0.00;0.53;0.00;1759.00;1589.00;1759.00;0
13222;201;128;0.61;57.80;578;23;0.26;0.31;0.00;0.20;0.00;691.00;582.00;691.00;1
13300;201;129;0.61;58.00;580;20;0.26;0.15;0.00;0.42;0.00;1328.00;1236.00;1328.00;0
13393;201;130;0.94;89.30;893;14;0.26;0.35;0.00;0.39;0.00;1221.00;1096.00;1221.00;0
13594;201;131;0.31;30.20;302;20;0.26;0.96;0.00;0.15;0.00;202.00;40.00;202.00;1
13730;201;132;0.82;77.80;778;1;0.26;0.14;0.00;0.26;0.00;855.00;669.00;855.00;1
13844;201;133;0.49;46.50;465;18;0.26;0.55;0.00;0.31;0.00;1045.00;929.00;1045.00;1
13979;201;134;0.73;69.30;693;16;0.26;0.27;0.00;0.19;0.00;824.00;669.00;824.00;1
14114;201;135;0.69;66.00;660;19;0.26;0.30;0.00;0.19;0.00;763.00;640.00;763.00;1
14152;201;136;0.75;71.40;714;12;0.26;0.17;0.00;0.56;0.00;1738.00;1598.00;1738.00;0
14317;201;137;0.67;64.00;640;8;0.26;0.37;0.00;0.17;0.00;456.00;328.00;456.00;1
14397;201;138;0.43;41.70;417;17;0.26;0.26;0.00;0.49;0.00;1295.00;1216.00;1295.00;1
14574;201;139;0.77;73.20;732;5;0.26;0.80;0.00;0.17;0.00;343.00;242.00;343.00;1
14581;201;140;0.74;70.80;708;27;0.26;0.12;0.00;0.66;0.00;2224.00;2095.00;2224.00;1
14693;201;141;0.77;73.00;730;3;0.26;0.59;0.00;0.28;0.00;1048.00;944.00;1048.00;1
14805;201;142;0.67;63.80;638;34;0.26;0.54;0.00;0.28;0.00;1055.00;935.00;1055.00;0
14995;201;143;0.58;55.00;550;18;0.26;0.99;0.00;0.16;0.00;312.00;129.00;312.00;1
15110;201;144;0.19;18.80;188;3;0.26;0.48;0.00;0.35;0.00;1118.00;915.00;1118.00;1
15210;201;145;0.49;46.50;465;30;0.26;0.38;0.00;0.41;0.00;1195.00;1064.00;1195.00;0
15338;201;146;0.84;79.70;797;19;0.26;0.29;0.00;0.26;0.00;887.00;765.00;887.00;0
15435;201;147;0.77;73.10;731;13;0.26;0.31;0.00;0.33;0.00;1177.00;1051.00;1177.00;1
15458;201;148;0.16;15.60;156;18;0.26;0.23;0.00;0.93;0.00;1976.00;1820.00;1976.00;1
15529;201;149;0.66;63.20;632;12;0.26;0.36;0.00;0.42;0.00;1413.00;1287.00;1413.00;0
15675;201;150;0.47;45.30;453;15;0.26;0.06;0.00;0.22;0.00;687.00;514.00;687.00;1
15832;201;151;0.33;32.30;323;18;0.26;0.13;0.00;0.16;0.00;543.00;411.00;543.00;1
16015;201;152;0.58;55.40;554;9;0.26;1.00;0.00;0.17;0.00;357.00;166.00;357.00;1
16041;201;153;0.42;40.30;403;20;0.26;0.14;0.00;0.80;0.00;1896.00;1790.00;1896.00;0
16060;201;154;0.28;27.70;277;35;0.26;0.29;0.00;0.90;0.00;2050.00;1949.00;2050.00;0
16090;201;155;0.85;81.00;810;9;0.26;0.16;0.00;0.50;0.00;1810.00;1658.00;1810.00;0
16144;201;156;0.55;52.40;524;25;0.26;0.52;0.00;0.58;0.00;1589.00;1478.00;1589.00;0
16229;201;157;0.64;60.60;606;21;0.26;0.40;0.00;0.47;0.00;1237.00;1176.00;1237.00;0
16319;201;158;0.34;33.10;331;9;0.26;0.19;0.00;0.43;0.00;1246.00;1124.00;1246.00;1
16390;201;159;0.89;84.60;846;31;0.26;0.48;0.00;0.44;0.00;1396.00;1272.00;1396.00;0
16454;201;160;0.79;74.80;748;18;0.26;0.27;0.00;0.42;0.00;1458.00;1341.00;1458.00;0
16618;201;161;0.71;67.40;674;7;0.26;0.19;0.00;0.14;0.00;403.00;321.00;403.00;1
16764;201;162;0.63;60.20;602;9;0.26;0.30;0.00;0.19;0.00;604.00;533.00;604.00;1
16768;201;163;0.18;17.80;178;11;0.26;0.16;0.00;0.96;0.00;2315.00;2204.00;2315.00;1
16969;201;164;0.11;11.10;111;20;0.26;0.64;0.00;0.14;0.00;101.00;11.00;101.00;1
17091;201;165;0.45;42.70;427;23;0.26;0.29;0.00;0.27;0.00;873.00;815.00;873.00;1
17193;201;166;0.62;58.90;589;17;0.26;0.12;0.00;0.41;0.00;1160.00;1028.00;1160.00;0
17350;201;167;0.72;68.40;684;41;0.26;0.44;0.00;0.17;0.00;517.00;438.00;517.00;1
17551;201;168;0.13;13.40;134;4;0.26;0.76;0.00;0.14;0.00;145.00;13.00;145.00;1
17576;201;169;0.30;29.00;290;9;0.26;0.17;0.00;0.87;0.00;1905.00;1797.00;1905.00;0
17699;201;170;0.63;59.60;596;16;0.26;0.18;0.00;0.26;0.00;933.00;777.00;933.00;1
17710;201;171;0.12;12.60;126;27;0.26;0.21;0.00;0.96;0.00;2088.00;2040.00;2088.00;1
17829;201;172;0.67;63.90;639;10;0.26;0.37;0.00;0.24;0.00;908.00;861.00;908.00;1
17889;201;173;0.52;50.00;500;5;0.26;0.66;0.00;0.60;0.00;1574.00;1416.00;1574.00;0
17963;201;174;0.37;35.30;353;4;0.26;0.37;0.00;0.56;0.00;1343.00;1294.00;1343.00;0
17984;201;175;0.62;59.40;594;31;0.26;0.22;0.00;0.69;0.00;1965.00;1866.00;1965.00;0
18077;201;176;0.65;61.60;616;24;0.26;0.28;0.00;0.45;0.00;1226.00;1095.00;1226.00;0
18229;201;177;0.91;85.90;859;23;0.26;0.27;0.00;0.15;0.00;520.00;406.00;520.00;1
18358;201;178;0.72;68.40;684;43;0.26;0.15;0.00;0.30;0.00;951.00;787.00;951.00;0
18539;201;179;0.50;48.00;480;16;0.26;0.96;0.00;0.16;0.00;325.00;224.00;325.00;1
18632;201;180;0.50;47.50;475;1;0.26;0.25;0.00;0.47;0.00;1240.00;1099.00;1240.00;1
18833;201;181;0.25;24.00;240;32;0.26;0.79;0.00;0.14;0.00;168.00;25.00;168.00;1
18868;201;182;0.75;70.90;709;24;0.26;0.30;0.00;0.58;0.00;1780.00;1665.00;1780.00;1
19069;201;183;0.22;21.30;213;16;0.26;0.64;0.00;0.14;0.00;129.00;43.00;129.00;1
19221;201;184;0.51;49.00;490;15;0.26;0.13;0.00;0.18;0.00;581.00;476.00;581.00;1
19290;201;185;0.68;65.10;651;3;0.26;0.51;0.00;0.49;0.00;1517.00;1313.00;1517.00;1
19364;201;186;0.36;35.10;351;27;0.26;0.42;0.00;0.54;0.00;1448.00;1282.00;1448.00;0
19432;201;187;0.81;76.90;769;29;0.26;0.57;0.00;0.47;0.00;1466.00;1338.00;1466.00;1
19465;201;188;0.87;82.10;821;2;0.26;0.44;0.00;0.51;0.00;1738.00;1663.00;1738.00;0
19536;201;189;0.75;71.10;711;24;0.26;0.46;0.00;0.50;0.00;1407.00;1306.00;1407.00;0
19561;201;190;0.49;46.60;466;5;0.26;0.22;0.00;0.69;0.00;1841.00;1781.00;1841.00;1
19690;201;191;0.58;55.00;550;20;0.26;0.30;0.00;0.28;0.00;863.00;793.00;863.00;1
19871;201;192;0.45;42.80;428;9;0.26;0.77;0.00;0.15;0.00;290.00;211.00;290.00;1
19995;201;193;0.93;87.90;879;28;0.26;0.33;0.00;0.25;0.00;899.00;786.00;899.00;0
20154;201;194;0.62;59.30;593;18;0.26;0.50;0.00;0.16;0.00;486.00;407.00;486.00;1
20287;201;195;0.86;82.00;820;12;0.26;0.25;0.00;0.25;0.00;851.00;705.00;851.00;1
20390;201;196;0.38;36.60;366;19;0.26;0.46;0.00;0.39;0.00;1135.00;1047.00;1135.00;1
20570;201;197;0.76;71.80;718;9;0.26;0.90;0.00;0.16;0.00;381.00;194.00;381.00;1
20658;201;198;0.97;92.00;920;10;0.26;0.30;0.00;0.39;0.00;1312.00;1138.00;1312.00;0
20839;201;199;0.37;35.70;357;17;0.26;0.91;0.00;0.17;0.00;382.00;237.00;382.00;1
20971;201;200;0.50;47.80;478;30;0.26;0.25;0.00;0.28;0.00;823.00;732.00;823.00;0
0;1;39;0.23;42.00;520;22;0.16;0.27;0.62;0.84;1973.00;2046.00;1885.00;2046.00;1
1;1;72;0.13;31.70;417;33;0.16;0.16;0.62;0.82;1973.00;2377.00;2254.00;2377.00;1
2;1;85;1.00;127.60;1376;1;0.16;0.16;0.62;0.75;1973.00;2124.00;2014.00;2124.00;0
3;1;87;0.74;98.30;1083;21;0.16;0.11;0.62;0.86;1973.00;2357.00;2152.00;2357.00;0
4;1;97;0.46;68.00;780;20;0.16;0.27;0.62;0.58;1973.00;2060.00;1920.00;2060.00;1
5;1;115;0.40;61.50;715;10;0.16;0.16;0.62;0.92;1973.00;2205.00;2084.00;2205.00;1
6;1;140;0.00;17.00;270;27;0.16;0.12;0.62;0.66;1973.00;2224.00;2095.00;2224.00;1
7;1;163;0.67;91.00;1010;11;0.16;0.16;0.62;0.96;1973.00;2315.00;2204.00;2315.00;0
8;1;171;0.65;89.10;991;27;0.16;0.21;0.62;0.96;1973.00;2088.00;2040.00;2088.00;0
10;1;202;0.54;76.50;865;0;0.16;0.26;0.62;1.00;1973.00;2535.00;0.00;2535.00;1
11;2;1;0.70;90.10;1001;9;0.62;0.16;0.63;0.62;1552.00;2130.00;1973.00;2130.00;0
12;2;10;0.68;88.40;984;8;0.62;0.16;0.63;0.56;1552.00;1861.00;1719.00;1861.00;0
13;2;12;0.08;19.90;299;13;0.62;0.74;0.63;0.65;1552.00;1673.00;1472.00;1673.00;1
14;2;20;0.27;41.10;511;17;0.62;0.48;0.63;0.62;1552.00;1714.00;1615.00;1714.00;1
15;2;24;0.87;109.40;1194;27;0.62;0.20;0.63;0.56;1552.00;1703.00;1622.00;1703.00;0
16;2;25;0.18;31.00;410;5;0.62;0.04;0.63;0.80;1552.00;1834.00;1713.00;1834.00;0
17;2;28;0.25;39.20;492;20;0.62;0.63;0.63;0.55;1552.00;1637.00;1490.00;1637.00;1
18;2;30;0.25;39.30;493;14;0.62;0.25;0.63;0.64;1552.00;1771.00;1634.00;1771.00;0
19;2;39;0.42;58.20;682;22;0.62;0.27;0.63;0.84;1552.00;2046.00;1885.00;2046.00;0
20;2;46;0.46;63.00;730;21;0.62;0.23;0.63;0.64;1552.00;2088.00;1975.00;2088.00;0
21;2;50;0.75;95.80;1058;15;0.62;0.18;0.63;0.66;1552.00;1885.00;1755.00;1885.00;0
22;2;52;0.24;38.40;484;7;0.62;0.25;0.63;0.81;1552.00;1991.00;1910.00;1991.00;0
23;2;53;0.33;48.00;580;23;0.62;0.27;0.63;0.94;1552.00;2059.00;1914.00;2059.00;0
24;2;54;0.02;13.10;231;15;0.62;0.23;0.63;0.63;1552.00;1793.00;1691.00;1793.00;1
25;2;72;0.48;65.40;754;33;0.62;0.16;0.63;0.82;1552.00;2377.00;2254.00;2377.00;0
26;2;76;0.22;35.30;453;10;0.62;0.65;0.63;0.52;1552.00;1631.00;1472.00;1631.00;1
27;2;80;0.34;49.20;592;9;0.62;0.31;0.63;0.95;1552.00;2047.00;1916.00;2047.00;0
28;2;82;0.00;10.70;207;15;0.62;0.70;0.63;0.66;1552.00;1614.00;1482.00;1614.00;1
29;2;85;0.38;54.00;640;1;0.62;0.16;0.63;0.75;1552.00;2124.00;2014.00;2124.00;0
30;2;86;0.45;61.60;716;26;0.62;0.25;0.63;0.92;1552.00;2081.00;1975.00;2081.00;0
31;2;87;0.11;23.40;334;21;0.62;0.11;0.63;0.86;1552.00;2357.00;2152.00;2357.00;0
32;2;96;0.49;67.00;770;21;0.62;0.73;0.63;0.68;1552.00;1652.00;1464.00;1652.00;0
33;2;97;0.35;50.40;604;20;0.62;0.27;0.63;0.58;1552.00;2060.00;1920.00;2060.00;0
34;2;99;0.39;55.00;650;23;0.62;0.27;0.63;0.96;1552.00;2061.00;1938.00;2061.00;0
35;2;108;0.20;33.80;438;10;0.62;0.43;0.63;0.54;1552.00;1739.00;1581.00;1739.00;1
36;2;109;0.09;21.50;315;26;0.62;0.65;0.63;0.65;1552.00;1717.00;1531.00;1717.00;1
37;2;110;0.04;15.60;256;15;0.62;0.49;0.63;0.63;1552.00;1700.00;1589.00;1700.00;1
38;2;111;0.22;35.60;456;35;0.62;0.73;0.63;0.69;1552.00;1633.00;1486.00;1633.00;0
39;2;112;0.81;102.70;1127;13;0.62;0.18;0.63;0.62;1552.00;1800.00;1652.00;1800.00;0
40;2;114;0.92;115.70;1257;11;0.62;0.18;0.63;0.57;1552.00;1774.00;1634.00;1774.00;0
41;2;115;0.50;67.80;778;10;0.62;0.16;0.63;0.92;1552.00;2205.00;2084.00;2205.00;0
42;2;121;0.44;60.90;709;16;0.62;0.55;0.63;0.56;1552.00;1673.00;1541.00;1673.00;0
43;2;126;0.47;64.50;745;23;0.62;0.25;0.63;0.77;1552.00;2094.00;1838.00;2094.00;0
44;2;127;1.00;124.70;1347;24;0.62;0.16;0.63;0.53;1552.00;1759.00;1589.00;1759.00;0
45;2;136;0.87;110.00;1200;12;0.62;0.17;0.63;0.56;1552.00;1738.00;1598.00;1738.00;0
46;2;140;0.73;93.60;1036;27;0.62;0.12;0.63;0.66;1552.00;2224.00;2095.00;2224.00;0
47;2;148;0.29;43.80;538;18;0.62;0.23;0.63;0.93;1552.00;1976.00;1820.00;1976.00;0
48;2;153;0.27;41.00;510;20;0.62;0.14;0.63;0.80;1552.00;1896.00;1790.00;1896.00;0
49;2;154;0.39;55.20;652;35;0.62;0.29;0.63;0.90;1552.00;2050.00;1949.00;2050.00;0
50;2;155;0.80;101.90;1119;9;0.62;0.16;0.63;0.50;1552.00;1810.00;1658.00;1810.00;0
51;2;163;0.25;39.50;495;11;0.62;0.16;0.63;0.96;1552.00;2315.00;2204.00;2315.00;0
