id;src_id;dst_id;cost_distance;cost;timeres;capres;SRC_CLUST;DST_CLUST;SRC_CLOSE;DST_CLOSE;SRC_LB;SRC_UB;DST_LB;DST_UB;selected
2303;201;23;0.23;26.40;264;30;0.21;0.18;0.00;0.94;0.00;3242.00;2922.00;3242.00;1
2391;201;24;0.08;12.50;125;10;0.21;0.24;0.00;0.57;0.00;2160.00;1840.00;2160.00;1
2513;201;25;0.83;79.00;790;10;0.21;0.25;0.00;0.33;0.00;1585.00;1265.00;1585.00;0
2673;201;26;0.65;62.80;628;10;0.21;0.34;0.00;0.24;0.00;979.00;659.00;979.00;0
2784;201;27;0.80;76.80;768;20;0.21;0.23;0.00;0.38;0.00;1756.00;1436.00;1756.00;1
2985;201;28;0.02;7.80;78;40;0.21;0.79;0.00;0.16;0.00;327.00;7.00;327.00;1
3154;201;29;0.69;66.70;667;20;0.21;0.34;0.00;0.21;0.00;811.00;491.00;811.00;1
3290;201;30;0.24;27.20;272;30;0.21;0.29;0.00;0.31;0.00;1357.00;1037.00;1357.00;1
3372;201;31;0.76;72.80;728;10;0.21;0.23;0.00;0.52;0.00;2228.00;1908.00;2228.00;0
3491;201;32;0.50;50.20;502;20;0.21;0.32;0.00;0.36;0.00;1646.00;1326.00;1646.00;0
3633;201;33;0.67;64.50;645;40;0.21;0.26;0.00;0.28;0.00;1262.00;942.00;1262.00;0
3649;201;34;0.49;48.70;487;10;0.21;0.03;0.00;0.91;0.00;3341.00;3021.00;3341.00;0
3810;201;35;0.26;28.40;284;10;0.21;0.34;0.00;0.23;0.00;963.00;643.00;963.00;1
3825;201;36;0.18;22.00;220;20;0.21;0.02;0.00;0.97;0.00;3360.00;3040.00;3360.00;0
3906;201;37;0.71;68.60;686;10;0.21;0.23;0.00;0.55;0.00;2256.00;1936.00;2256.00;0
4085;201;38;0.41;42.20;422;10;0.21;0.49;0.00;0.20;0.00;666.00;346.00;666.00;1
4286;201;39;0.34;35.70;357;20;0.21;1.00;0.00;0.18;0.00;473.00;153.00;473.00;1
4487;201;40;0.32;33.70;337;20;0.21;0.93;0.00;0.17;0.00;374.00;54.00;374.00;1
4667;201;41;0.27;29.60;296;10;0.21;0.51;0.00;0.19;0.00;664.00;344.00;664.00;1
4868;201;42;0.56;55.40;554;10;0.21;0.87;0.00;0.16;0.00;375.00;55.00;375.00;1
4975;201;43;0.47;47.50;475;30;0.21;0.23;0.00;0.41;0.00;1822.00;1502.00;1822.00;0
5016;201;44;0.54;53.50;535;20;0.21;0.38;0.00;0.80;0.00;2928.00;2608.00;2928.00;1
5170;201;45;0.71;68.70;687;10;0.21;0.29;0.00;0.24;0.00;1071.00;751.00;1071.00;1
5328;201;46;0.26;28.60;286;20;0.21;0.34;0.00;0.24;0.00;1042.00;722.00;1042.00;1
5453;201;47;0.49;49.30;493;20;0.21;0.31;0.00;0.35;0.00;1574.00;1254.00;1574.00;1
5586;201;48;0.79;75.60;756;20;0.21;0.22;0.00;0.30;0.00;1396.00;1076.00;1396.00;1
5662;201;49;0.10;14.70;147;20;0.21;0.33;0.00;0.66;0.00;2360.00;2040.00;2360.00;1
5775;201;50;0.54;53.20;532;20;0.21;0.27;0.00;0.38;0.00;1744.00;1424.00;1744.00;0
5805;201;51;0.26;29.00;290;10;0.21;0.35;0.00;0.91;0.00;3129.00;2809.00;3129.00;0
5824;201;52;0.03;8.50;85;20;0.21;0.06;0.00;1.00;0.00;3310.00;2990.00;3310.00;1
5929;201;53;0.86;81.80;818;20;0.21;0.21;0.00;0.40;0.00;1851.00;1531.00;1851.00;1
5992;201;54;0.40;40.80;408;10;0.21;0.34;0.00;0.70;0.00;2564.00;2244.00;2564.00;0
6049;201;55;0.63;61.50;615;10;0.21;0.29;0.00;0.70;0.00;2644.00;2324.00;2644.00;1
6148;201;56;1.00;94.00;940;30;0.21;0.21;0.00;0.42;0.00;1958.00;1638.00;1958.00;0
6296;201;57;0.68;66.10;661;20;0.21;0.26;0.00;0.26;0.00;1173.00;853.00;1173.00;0
6327;201;58;0.10;14.30;143;30;0.21;0.37;0.00;0.96;0.00;3117.00;2797.00;3117.00;0
6511;201;59;0.70;67.10;671;20;0.21;0.59;0.00;0.19;0.00;597.00;277.00;597.00;0
6652;201;60;0.27;29.60;296;20;0.21;0.27;0.00;0.29;0.00;1263.00;943.00;1263.00;1
6766;201;61;0.16;19.70;197;40;0.21;0.28;0.00;0.40;0.00;1743.00;1423.00;1743.00;1
6866;201;62;0.29;31.60;316;20;0.21;0.25;0.00;0.47;0.00;1952.00;1632.00;1952.00;1
7067;201;63;0.06;10.70;107;30;0.21;0.99;0.00;0.17;0.00;463.00;143.00;463.00;1
7268;201;64;0.59;57.50;575;20;0.21;0.87;0.00;0.17;0.00;377.00;57.00;377.00;1
7435;201;65;0.34;36.00;360;30;0.21;0.37;0.00;0.21;0.00;864.00;544.00;864.00;1
7460;201;66;0.05;10.00;100;10;0.21;0.22;0.00;0.99;0.00;3214.00;2894.00;3214.00;1
7661;201;67;0.40;41.00;410;20;0.21;0.91;0.00;0.16;0.00;361.00;41.00;361.00;1
7671;201;68;0.23;26.00;260;20;0.21;0.00;0.00;0.98;0.00;3482.00;3162.00;3482.00;0
7766;201;69;0.57;56.30;563;20;0.21;0.21;0.00;0.47;0.00;2021.00;1701.00;2021.00;0
7936;201;70;0.18;22.00;220;20;0.21;0.42;0.00;0.21;0.00;848.00;528.00;848.00;1
8034;201;71;0.84;79.50;795;10;0.21;0.20;0.00;0.44;0.00;1979.00;1659.00;1979.00;0
8142;201;72;0.17;20.50;205;20;0.21;0.24;0.00;0.42;0.00;1839.00;1519.00;1839.00;1
8267;201;73;0.51;51.00;510;20;0.21;0.33;0.00;0.34;0.00;1553.00;1233.00;1553.00;1
8348;201;74;0.73;70.40;704;20;0.21;0.25;0.00;0.54;0.00;2239.00;1919.00;2239.00;0
8399;201;75;0.54;53.80;538;30;0.21;0.29;0.00;0.73;0.00;2736.00;2416.00;2736.00;0
8554;201;76;0.63;61.10;611;10;0.21;0.29;0.00;0.24;0.00;1048.00;728.00;1048.00;1
8701;201;77;0.71;68.00;680;20;0.21;0.25;0.00;0.26;0.00;1165.00;845.00;1165.00;1
8844;201;78;0.47;47.10;471;30;0.21;0.24;0.00;0.28;0.00;1242.00;922.00;1242.00;0
8883;201;79;0.40;41.00;410;20;0.21;0.41;0.00;0.84;0.00;2950.00;2630.00;2950.00;1
8954;201;80;0.77;73.50;735;20;0.21;0.34;0.00;0.59;0.00;2451.00;2131.00;2451.00;0
9024;201;81;0.78;74.20;742;30;0.21;0.32;0.00;0.60;0.00;2431.00;2111.00;2431.00;0
9083;201;82;0.18;21.40;214;10;0.21;0.33;0.00;0.78;0.00;2642.00;2322.00;2642.00;0
9106;201;83;0.49;48.90;489;30;0.21;0.20;0.00;0.88;0.00;3227.00;2907.00;3227.00;1
9224;201;84;0.80;76.20;762;10;0.21;0.28;0.00;0.36;0.00;1661.00;1341.00;1661.00;1
9276;201;85;0.57;55.80;558;20;0.21;0.31;0.00;0.76;0.00;2743.00;2423.00;2743.00;1
9454;201;86;0.72;69.50;695;10;0.21;0.45;0.00;0.19;0.00;694.00;374.00;694.00;1
9519;201;87;0.36;37.30;373;30;0.21;0.34;0.00;0.69;0.00;2538.00;2218.00;2538.00;0
9563;201;88;0.49;48.80;488;10;0.21;0.34;0.00;0.80;0.00;2847.00;2527.00;2847.00;1
9669;201;89;0.27;30.00;300;20;0.21;0.25;0.00;0.45;0.00;1869.00;1549.00;1869.00;1
9785;201;90;0.84;79.90;799;20;0.21;0.22;0.00;0.35;0.00;1676.00;1356.00;1676.00;1
9838;201;91;0.68;65.70;657;20;0.21;0.29;0.00;0.71;0.00;2729.00;2409.00;2729.00;1
9920;201;92;0.08;13.00;130;10;0.21;0.26;0.00;0.61;0.00;2263.00;1943.00;2263.00;1
10092;201;93;0.75;72.30;723;30;0.21;0.40;0.00;0.21;0.00;787.00;467.00;787.00;0
10274;201;94;0.22;25.00;250;30;0.21;0.58;0.00;0.19;0.00;661.00;341.00;661.00;1
10296;201;95;0.60;58.60;586;10;0.21;0.18;0.00;0.87;0.00;3226.00;2906.00;3226.00;1
10400;201;96;0.65;62.70;627;10;0.21;0.21;0.00;0.42;0.00;1856.00;1536.00;1856.00;1
10488;201;97;0.68;65.90;659;20;0.21;0.19;0.00;0.49;0.00;2123.00;1803.00;2123.00;0
10649;201;98;0.60;58.50;585;20;0.21;0.34;0.00;0.23;0.00;953.00;633.00;953.00;1
10826;201;99;0.17;21.00;210;20;0.21;0.48;0.00;0.20;0.00;756.00;436.00;756.00;1
10901;201;100;0.71;68.60;686;10;0.21;0.29;0.00;0.57;0.00;2334.00;2014.00;2334.00;1
10960;201;101;0.73;70.00;700;10;0.21;0.31;0.00;0.67;0.00;2635.00;2315.00;2635.00;1
11127;201;102;0.56;55.50;555;30;0.21;0.38;0.00;0.22;0.00;860.00;540.00;860.00;0
11220;201;103;0.76;72.60;726;30;0.21;0.21;0.00;0.47;0.00;2053.00;1733.00;2053.00;0
11421;201;104;0.59;57.80;578;30;0.21;0.88;0.00;0.16;0.00;377.00;57.00;377.00;1
11434;201;105;0.00;5.80;58;10;0.21;0.02;0.00;1.00;0.00;3403.00;3083.00;3403.00;1
11469;201;106;0.61;59.50;595;10;0.21;0.39;0.00;0.82;0.00;3035.00;2715.00;3035.00;1
11670;201;107;0.17;21.00;210;10;0.21;0.98;0.00;0.17;0.00;460.00;140.00;460.00;1
11801;201;108;0.23;26.40;264;30;0.21;0.32;0.00;0.33;0.00;1453.00;1133.00;1453.00;1
11840;201;109;0.70;67.10;671;20;0.21;0.36;0.00;0.78;0.00;2929.00;2609.00;2929.00;0
12041;201;110;0.54;53.70;537;30;0.21;0.95;0.00;0.17;0.00;417.00;97.00;417.00;1
12069;201;111;0.55;54.40;544;40;0.21;0.30;0.00;0.87;0.00;3150.00;2830.00;3150.00;1
12127;201;112;0.91;85.90;859;20;0.21;0.28;0.00;0.64;0.00;2631.00;2311.00;2631.00;0
12269;201;113;0.76;72.60;726;10;0.21;0.24;0.00;0.28;0.00;1271.00;951.00;1271.00;1
12279;201;114;0.38;39.30;393;20;0.21;0.00;0.00;0.94;0.00;3469.00;3149.00;3469.00;0
12451;201;115;0.66;63.80;638;10;0.21;0.40;0.00;0.21;0.00;795.00;475.00;795.00;1
12606;201;116;0.22;25.00;250;20;0.21;0.29;0.00;0.24;0.00;1061.00;741.00;1061.00;1
12670;201;117;0.15;19.20;192;10;0.21;0.36;0.00;0.74;0.00;2550.00;2230.00;2550.00;0
12836;201;118;0.79;75.40;754;10;0.21;0.38;0.00;0.22;0.00;881.00;561.00;881.00;1
13022;201;119;0.37;38.00;380;10;0.21;0.62;0.00;0.18;0.00;572.00;252.00;572.00;1
13074;201;120;0.90;85.40;854;10;0.21;0.25;0.00;0.65;0.00;2723.00;2403.00;2723.00;0
13144;201;121;0.56;55.60;556;10;0.21;0.33;0.00;0.65;0.00;2451.00;2131.00;2451.00;0
13238;201;122;0.10;14.50;145;10;0.21;0.24;0.00;0.52;0.00;2059.00;1739.00;2059.00;1
13313;201;123;0.59;57.80;578;10;0.21;0.29;0.00;0.61;0.00;2358.00;2038.00;2358.00;0
13378;201;124;0.54;53.80;538;30;0.21;0.36;0.00;0.69;0.00;2545.00;2225.00;2545.00;0
13424;201;125;0.79;75.60;756;20;0.21;0.29;0.00;0.73;0.00;2829.00;2509.00;2829.00;0
13569;201;126;0.83;78.70;787;10;0.21;0.20;0.00;0.26;0.00;1200.00;880.00;1200.00;1
13661;201;127;0.82;78.10;781;20;0.21;0.19;0.00;0.47;0.00;2070.00;1750.00;2070.00;0
13800;201;128;0.78;74.30;743;30;0.21;0.19;0.00;0.28;0.00;1295.00;975.00;1295.00;1
13815;201;129;0.41;41.70;417;20;0.21;0.02;0.00;0.94;0.00;3336.00;3016.00;3336.00;0
13878;201;130;0.91;86.20;862;10;0.21;0.30;0.00;0.60;0.00;2533.00;2213.00;2533.00;0
14014;201;131;0.69;66.70;667;20;0.21;0.26;0.00;0.30;0.00;1368.00;1048.00;1368.00;1
14215;201;132;0.45;45.60;456;10;0.21;0.91;0.00;0.16;0.00;365.00;45.00;365.00;1
14340;201;133;0.27;30.00;300;10;0.21;0.33;0.00;0.35;0.00;1548.00;1228.00;1548.00;1
14470;201;134;0.39;40.00;400;30;0.21;0.29;0.00;0.32;0.00;1448.00;1128.00;1448.00;1
14510;201;135;0.53;52.60;526;20;0.21;0.39;0.00;0.83;0.00;2952.00;2632.00;2952.00;0
14711;201;136;0.02;7.80;78;20;0.21;0.79;0.00;0.16;0.00;327.00;7.00;327.00;1
14912;201;137;0.56;55.00;550;10;0.21;0.96;0.00;0.17;0.00;413.00;93.00;413.00;1
15069;201;138;0.76;73.00;730;10;0.21;0.26;0.00;0.23;0.00;1006.00;686.00;1006.00;1
15167;201;139;0.67;64.80;648;10;0.21;0.21;0.00;0.44;0.00;1951.00;1631.00;1951.00;1
15333;201;140;0.65;63.40;634;10;0.21;0.38;0.00;0.22;0.00;888.00;568.00;888.00;1
15420;201;141;0.73;70.00;700;20;0.21;0.21;0.00;0.50;0.00;2147.00;1827.00;2147.00;0
15621;201;142;0.14;18.30;183;30;0.21;0.93;0.00;0.16;0.00;361.00;41.00;361.00;1
15772;201;143;0.76;72.90;729;10;0.21;0.22;0.00;0.25;0.00;1103.00;783.00;1103.00;1
15973;201;144;0.49;49.00;490;10;0.21;0.87;0.00;0.16;0.00;369.00;49.00;369.00;1
16101;201;145;0.80;76.20;762;10;0.21;0.25;0.00;0.31;0.00;1487.00;1167.00;1487.00;1
16183;201;146;0.50;49.50;495;10;0.21;0.26;0.00;0.57;0.00;2258.00;1938.00;2258.00;0
16241;201;147;0.38;38.90;389;20;0.21;0.33;0.00;0.74;0.00;2656.00;2336.00;2656.00;0
16417;201;148;0.62;60.70;607;30;0.21;0.40;0.00;0.20;0.00;714.00;394.00;714.00;1
16451;201;149;0.68;65.50;655;20;0.21;0.36;0.00;0.81;0.00;3030.00;2710.00;3030.00;0
16564;201;150;0.49;49.00;490;30;0.21;0.24;0.00;0.39;0.00;1727.00;1407.00;1727.00;1
16665;201;151;0.60;58.60;586;30;0.21;0.21;0.00;0.44;0.00;1923.00;1603.00;1923.00;1
16693;201;152;0.65;63.20;632;20;0.21;0.30;0.00;0.83;0.00;3123.00;2803.00;3123.00;1
16888;201;153;0.66;64.30;643;50;0.21;0.82;0.00;0.17;0.00;504.00;184.00;504.00;1
16929;201;154;0.40;41.40;414;20;0.21;0.41;0.00;0.82;0.00;2931.00;2611.00;2931.00;0
17041;201;155;0.31;32.80;328;30;0.21;0.26;0.00;0.42;0.00;1773.00;1453.00;1773.00;1
17086;201;156;0.42;43.10;431;20;0.21;0.39;0.00;0.80;0.00;2856.00;2536.00;2856.00;1
17108;201;157;0.51;51.00;510;10;0.21;0.15;0.00;0.90;0.00;3248.00;2928.00;3248.00;1
17173;201;158;0.74;70.70;707;20;0.21;0.32;0.00;0.63;0.00;2544.00;2224.00;2544.00;1
17202;201;159;0.57;56.20;562;30;0.21;0.32;0.00;0.85;0.00;3129.00;2809.00;3129.00;1
17272;201;160;0.08;13.00;130;20;0.21;0.35;0.00;0.70;0.00;2452.00;2132.00;2452.00;1
17343;201;161;0.60;58.40;584;20;0.21;0.34;0.00;0.63;0.00;2456.00;2136.00;2456.00;0
17507;201;162;0.22;25.00;250;10;0.21;0.39;0.00;0.22;0.00;941.00;621.00;941.00;1
17566;201;163;0.41;42.10;421;10;0.21;0.31;0.00;0.72;0.00;2633.00;2313.00;2633.00;0
17751;201;164;0.62;60.80;608;10;0.21;0.61;0.00;0.19;0.00;600.00;280.00;600.00;1
17788;201;165;0.15;18.90;189;30;0.21;0.42;0.00;0.93;0.00;3022.00;2702.00;3022.00;0
17961;201;166;0.46;46.00;460;20;0.21;0.40;0.00;0.21;0.00;760.00;440.00;760.00;1
18162;201;167;0.28;30.80;308;10;0.21;0.83;0.00;0.17;0.00;350.00;30.00;350.00;1
18207;201;168;0.41;41.60;416;30;0.21;0.36;0.00;0.79;0.00;2839.00;2519.00;2839.00;0
18337;201;169;0.72;69.70;697;10;0.21;0.29;0.00;0.32;0.00;1468.00;1148.00;1468.00;1
18379;201;170;0.16;19.90;199;10;0.21;0.42;0.00;0.90;0.00;2931.00;2611.00;2931.00;0
18580;201;171;0.05;9.80;98;10;0.21;0.95;0.00;0.17;0.00;372.00;52.00;372.00;1
18651;201;172;0.58;56.70;567;10;0.21;0.32;0.00;0.61;0.00;2428.00;2108.00;2428.00;0
18839;201;173;0.21;24.00;240;30;0.21;0.69;0.00;0.18;0.00;566.00;246.00;566.00;1
19017;201;174;0.58;57.20;572;10;0.21;0.45;0.00;0.20;0.00;694.00;374.00;694.00;1
19135;201;175;0.34;36.20;362;20;0.21;0.30;0.00;0.39;0.00;1678.00;1358.00;1678.00;1
19146;201;176;0.41;41.60;416;30;0.21;0.00;0.00;0.93;0.00;3442.00;3122.00;3442.00;1
19282;201;177;0.31;33.30;333;20;0.21;0.26;0.00;0.30;0.00;1349.00;1029.00;1349.00;1
19483;201;178;0.06;11.10;111;10;0.21;0.83;0.00;0.16;0.00;331.00;11.00;331.00;1
19583;201;179;0.25;27.70;277;30;0.21;0.25;0.00;0.48;0.00;1961.00;1641.00;1961.00;1
19670;201;180;0.78;74.20;742;20;0.21;0.21;0.00;0.51;0.00;2159.00;1839.00;2159.00;0
19746;201;181;0.58;57.30;573;10;0.21;0.29;0.00;0.57;0.00;2334.00;2014.00;2334.00;0
19906;201;182;0.73;69.80;698;20;0.21;0.34;0.00;0.23;0.00;979.00;659.00;979.00;1
20079;201;183;0.36;37.60;376;20;0.21;0.40;0.00;0.20;0.00;772.00;452.00;772.00;1
20263;201;184;0.51;50.40;504;10;0.21;0.60;0.00;0.19;0.00;613.00;293.00;613.00;1
20355;201;185;0.89;84.20;842;30;0.21;0.19;0.00;0.46;0.00;2058.00;1738.00;2058.00;0
20432;201;186;0.49;49.00;490;20;0.21;0.31;0.00;0.59;0.00;2351.00;2031.00;2351.00;1
20581;201;187;0.45;45.10;451;10;0.21;0.27;0.00;0.27;0.00;1157.00;837.00;1157.00;1
20782;201;188;0.07;12.00;120;40;0.21;0.83;0.00;0.16;0.00;332.00;12.00;332.00;1
20911;201;189;0.54;53.30;533;20;0.21;0.31;0.00;0.33;0.00;1474.00;1154.00;1474.00;1
20985;201;190;0.78;75.00;750;20;0.21;0.29;0.00;0.56;0.00;2357.00;2037.00;2357.00;0
21103;201;191;0.47;47.00;470;10;0.21;0.28;0.00;0.36;0.00;1635.00;1315.00;1635.00;1
21227;201;192;0.72;69.40;694;20;0.21;0.28;0.00;0.34;0.00;1562.00;1242.00;1562.00;1
21335;201;193;0.96;90.90;909;10;0.21;0.17;0.00;0.37;0.00;1782.00;1462.00;1782.00;1
21415;201;194;0.85;80.70;807;30;0.21;0.24;0.00;0.52;0.00;2262.00;1942.00;2262.00;0
21466;201;195;0.44;44.50;445;10;0.21;0.34;0.00;0.77;0.00;2762.00;2442.00;2762.00;1
21667;201;196;0.07;12.20;122;20;0.21;0.83;0.00;0.16;0.00;332.00;12.00;332.00;1
21714;201;197;0.56;54.80;548;10;0.21;0.34;0.00;0.77;0.00;2832.00;2512.00;2832.00;1
21909;201;198;0.61;60.00;600;30;0.21;0.82;0.00;0.18;0.00;508.00;188.00;508.00;0
22044;201;199;0.61;59.40;594;10;0.21;0.28;0.00;0.30;0.00;1369.00;1049.00;1369.00;1
22232;201;200;0.17;21.20;212;20;0.21;0.70;0.00;0.18;0.00;565.00;245.00;565.00;1
0;1;4;0.66;72.20;1622;10;0.38;0.40;0.87;0.91;2728.00;3057.00;2737.00;3057.00;0
1;1;11;0.64;70.40;1604;10;0.38;0.32;0.87;0.93;2728.00;3150.00;2830.00;3150.00;0
2;1;14;0.85;91.40;1814;10;0.38;0.04;0.87;0.91;2728.00;3322.00;3002.00;3322.00;0
3;1;21;0.52;58.20;1482;20;0.38;0.40;0.87;0.88;2728.00;3035.00;2715.00;3035.00;0
4;1;23;0.66;72.40;1624;30;0.38;0.18;0.87;0.94;2728.00;3242.00;2922.00;3242.00;0
5;1;34;0.12;18.40;1084;10;0.38;0.03;0.87;0.91;2728.00;3341.00;3021.00;3341.00;1
6;1;36;0.58;64.80;1548;20;0.38;0.02;0.87;0.97;2728.00;3360.00;3040.00;3360.00;0
7;1;44;0.93;100.10;1901;20;0.38;0.38;0.87;0.80;2728.00;2928.00;2608.00;2928.00;0
8;1;51;0.47;53.80;1438;10;0.38;0.35;0.87;0.91;2728.00;3129.00;2809.00;3129.00;0
9;1;52;0.34;40.00;1300;20;0.38;0.06;0.87;1.00;2728.00;3310.00;2990.00;3310.00;0
10;1;58;0.30;35.80;1258;30;0.38;0.37;0.87;0.96;2728.00;3117.00;2797.00;3117.00;0
11;1;66;0.31;37.40;1274;10;0.38;0.22;0.87;0.99;2728.00;3214.00;2894.00;3214.00;0
12;1;68;0.20;26.20;1162;20;0.38;0.00;0.87;0.98;2728.00;3482.00;3162.00;3482.00;0
13;1;79;0.74;80.90;1709;20;0.38;0.41;0.87;0.84;2728.00;2950.00;2630.00;2950.00;0
14;1;83;0.89;96.30;1863;30;0.38;0.20;0.87;0.88;2728.00;3227.00;2907.00;3227.00;0
15;1;88;0.10;16.40;1064;10;0.38;0.34;0.87;0.80;2728.00;2847.00;2527.00;2847.00;1
16;1;95;0.60;66.70;1567;10;0.38;0.18;0.87;0.87;2728.00;3226.00;2906.00;3226.00;0
17;1;105;0.35;41.80;1318;10;0.38;0.02;0.87;1.00;2728.00;3403.00;3083.00;3403.00;0
18;1;106;1.00;106.90;1969;10;0.38;0.39;0.87;0.82;2728.00;3035.00;2715.00;3035.00;0
19;1;109;0.63;69.30;1593;20;0.38;0.36;0.87;0.78;2728.00;2929.00;2609.00;2929.00;0
20;1;111;0.06;12.30;1023;40;0.38;0.30;0.87;0.87;2728.00;3150.00;2830.00;3150.00;1
21;1;114;0.11;17.20;1072;20;0.38;0.00;0.87;0.94;2728.00;3469.00;3149.00;3469.00;1
22;1;129;0.41;47.60;1376;20;0.38;0.02;0.87;0.94;2728.00;3336.00;3016.00;3336.00;0
23;1;135;0.00;6.00;960;20;0.38;0.39;0.87;0.83;2728.00;2952.00;2632.00;2952.00;1
24;1;149;0.55;61.40;1514;20;0.38;0.36;0.87;0.81;2728.00;3030.00;2710.00;3030.00;0
25;1;152;0.55;61.70;1517;20;0.38;0.30;0.87;0.83;2728.00;3123.00;2803.00;3123.00;0
26;1;154;0.51;57.00;1470;20;0.38;0.41;0.87;0.82;2728.00;2931.00;2611.00;2931.00;0
27;1;157;0.11;17.00;1070;10;0.38;0.15;0.87;0.90;2728.00;3248.00;2928.00;3248.00;1
28;1;159;0.97;103.50;1935;30;0.38;0.32;0.87;0.85;2728.00;3129.00;2809.00;3129.00;0
29;1;165;0.25;31.00;1210;30;0.38;0.42;0.87;0.93;2728.00;3022.00;2702.00;3022.00;0
30;1;170;0.24;30.50;1205;10;0.38;0.42;0.87;0.90;2728.00;2931.00;2611.00;2931.00;1
31;1;176;0.05;11.10;1011;30;0.38;0.00;0.87;0.93;2728.00;3442.00;3122.00;3442.00;1
33;1;202;0.41;47.40;1374;0;0.38;0.21;0.87;1.00;2728.00;3598.00;0.00;3598.00;0
34;2;1;0.72;117.60;2076;20;0.31;0.38;0.22;0.87;588.00;3048.00;2728.00;3048.00;0
35;2;3;0.45;73.80;1638;10;0.31;0.25;0.22;0.27;588.00;1261.00;941.00;1261.00;0
36;2;4;0.34;57.10;1471;10;0.31;0.40;0.22;0.91;588.00;3057.00;2737.00;3057.00;0
37;2;5;0.13;22.80;1128;30;0.31;0.21;0.22;0.49;588.00;2162.00;1842.00;2162.00;0
38;2;7;0.57;93.00;1830;10;0.31;0.34;0.22;0.86;588.00;2837.00;2517.00;2837.00;0
39;2;8;0.75;122.50;2125;20;0.31;0.26;0.22;0.26;588.00;1146.00;826.00;1146.00;0
40;2;9;0.29;48.00;1380;20;0.31;0.24;0.22;0.50;588.00;2057.00;1737.00;2057.00;0
41;2;11;0.34;56.40;1464;10;0.31;0.32;0.22;0.93;588.00;3150.00;2830.00;3150.00;0
42;2;12;0.47;77.80;1678;20;0.31;0.32;0.22;0.31;588.00;1449.00;1129.00;1449.00;0
43;2;13;0.48;79.30;1693;20;0.31;0.29;0.22;0.30;588.00;1357.00;1037.00;1357.00;0
44;2;14;0.18;31.00;1210;10;0.31;0.04;0.22;0.91;588.00;3322.00;3002.00;3322.00;0
45;2;15;0.38;63.00;1530;10;0.31;0.26;0.22;0.25;588.00;1157.00;837.00;1157.00;0
46;2;16;0.40;66.70;1567;10;0.31;0.32;0.22;0.37;588.00;1643.00;1323.00;1643.00;0
47;2;17;0.61;100.10;1901;10;0.31;0.32;0.22;0.81;588.00;2740.00;2420.00;2740.00;0
48;2;18;0.82;133.40;2234;20;0.31;0.29;0.22;0.25;588.00;1075.00;755.00;1075.00;0
49;2;19;0.24;41.00;1310;20;0.31;0.25;0.22;0.53;588.00;2154.00;1834.00;2154.00;0
