id;src_id;dst_id;cost_distance;cost;timeres;capres;SRC_CLUST;DST_CLUST;SRC_CLOSE;DST_CLOSE;SRC_LB;SRC_UB;DST_LB;DST_UB;selected
9331;201;87;0.44;46.50;465;18;0.09;0.80;0.00;0.77;0.00;2479.00;0.00;2479.00;1
9514;201;88;0.51;52.80;528;27;0.09;0.95;0.00;0.21;0.00;2473.00;0.00;2473.00;1
9623;201;89;0.27;32.30;323;18;0.09;0.25;0.00;0.61;0.00;2493.00;0.00;2493.00;1
9667;201;90;0.59;59.40;594;29;0.09;0.87;0.00;0.71;0.00;2466.00;0.00;2466.00;0
9844;201;91;0.75;73.10;731;13;0.09;0.83;0.00;0.21;0.00;2452.00;0.00;2452.00;1
9956;201;92;0.08;15.80;158;37;0.09;0.15;0.00;0.66;0.00;2510.00;0.00;2510.00;1
10000;201;93;0.65;64.80;648;20;0.09;0.75;0.00;0.66;0.00;2461.00;0.00;2461.00;0
10170;201;94;0.86;82.80;828;10;0.09;0.51;0.00;0.17;0.00;2443.00;0.00;2443.00;1
10235;201;95;0.79;76.40;764;1;0.09;0.05;0.00;0.44;0.00;1015.00;895.00;1015.00;0
10241;201;96;0.33;37.50;375;15;0.09;0.04;0.00;0.83;0.00;1608.00;1488.00;1608.00;0
10431;201;97;0.36;40.30;403;20;0.09;0.83;0.00;0.23;0.00;2485.00;0.00;2485.00;1
10563;201;98;0.37;41.10;411;20;0.09;0.00;0.00;0.34;0.00;496.00;376.00;496.00;1
10607;201;99;0.85;82.20;822;30;0.09;0.27;0.00;0.62;0.00;2443.00;0.00;2443.00;0
10795;201;100;0.27;32.20;322;20;0.09;0.77;0.00;0.25;0.00;189.00;69.00;189.00;1
10888;201;101;0.92;87.90;879;28;0.09;0.60;0.00;0.40;0.00;2438.00;0.00;2438.00;1
10935;201;102;0.40;43.00;430;10;0.09;0.82;0.00;0.85;0.00;2482.00;0.00;2482.00;0
11117;201;103;0.64;64.00;640;8;0.09;0.86;0.00;0.21;0.00;2461.00;0.00;2461.00;1
11209;201;104;0.86;82.90;829;10;0.09;0.57;0.00;0.39;0.00;2443.00;0.00;2443.00;1
11334;201;105;0.56;57.30;573;20;0.09;0.04;0.00;0.28;0.00;545.00;425.00;545.00;1
11512;201;106;0.69;68.40;684;43;0.09;0.80;0.00;0.20;0.00;2457.00;0.00;2457.00;1
11571;201;107;0.38;41.70;417;17;0.09;0.34;0.00;0.84;0.00;1316.00;1196.00;1316.00;1
11700;201;108;0.68;67.60;676;20;0.09;0.04;0.00;0.29;0.00;507.00;387.00;507.00;0
11806;201;109;0.80;77.40;774;20;0.09;0.55;0.00;0.44;0.00;732.00;612.00;732.00;0
11906;201;110;0.51;52.80;528;18;0.09;0.73;0.00;0.52;0.00;2473.00;0.00;2473.00;1
12002;201;111;0.97;91.90;919;40;0.09;0.54;0.00;0.37;0.00;743.00;623.00;743.00;0
12115;201;112;0.76;74.20;742;21;0.09;0.34;0.00;0.45;0.00;719.00;599.00;719.00;0
12213;201;113;0.47;49.50;495;10;0.09;0.62;0.00;0.51;0.00;2476.00;0.00;2476.00;1
12261;201;114;0.65;64.80;648;30;0.09;0.56;0.00;0.73;0.00;2461.00;0.00;2461.00;0
12312;201;115;0.72;70.40;704;18;0.09;0.54;0.00;0.63;0.00;1359.00;1239.00;1359.00;1
12401;201;116;0.71;69.90;699;13;0.09;0.60;0.00;0.44;0.00;2456.00;0.00;2456.00;1
12448;201;117;0.67;66.80;668;20;0.09;0.52;0.00;0.71;0.00;2459.00;0.00;2459.00;1
12623;201;118;0.67;66.50;665;10;0.09;0.73;0.00;0.19;0.00;2459.00;0.00;2459.00;1
12726;201;119;0.36;40.10;401;10;0.09;0.38;0.00;0.59;0.00;2485.00;0.00;2485.00;1
12772;201;120;0.44;46.60;466;5;0.09;0.92;0.00;0.77;0.00;2479.00;0.00;2479.00;0
12950;201;121;0.60;60.60;606;21;0.09;0.81;0.00;0.20;0.00;2465.00;0.00;2465.00;1
13043;201;122;0.79;77.10;771;40;0.09;0.58;0.00;0.40;0.00;2448.00;0.00;2448.00;0
13074;201;123;0.97;92.00;920;10;0.09;0.12;0.00;0.38;0.00;2433.00;0.00;2433.00;1
13270;201;124;0.35;39.30;393;20;0.09;0.70;0.00;0.28;0.00;2486.00;0.00;2486.00;1
13366;201;125;0.80;77.20;772;10;0.09;0.67;0.00;0.44;0.00;2448.00;0.00;2448.00;1
13412;201;126;0.47;49.70;497;4;0.09;0.82;0.00;0.81;0.00;2476.00;0.00;2476.00;1
13592;201;127;0.55;55.90;559;20;0.09;0.90;0.00;0.20;0.00;2470.00;0.00;2470.00;1
13727;201;128;0.81;78.20;782;30;0.09;0.05;0.00;0.25;0.00;416.00;296.00;416.00;0
13775;201;129;0.45;47.80;478;30;0.09;0.81;0.00;0.84;0.00;2478.00;0.00;2478.00;0
13976;201;130;0.09;17.00;170;10;0.09;0.44;0.00;0.26;0.00;2508.00;0.00;2508.00;1
14080;201;131;0.32;36.30;363;23;0.09;0.34;0.00;0.60;0.00;2489.00;0.00;2489.00;1
14214;201;132;0.14;21.00;210;20;0.09;0.02;0.00;0.34;0.00;448.00;328.00;448.00;1
14361;201;133;0.38;42.00;420;20;0.09;0.03;0.00;0.30;0.00;309.00;189.00;309.00;1
14460;201;134;0.42;45.40;454;20;0.09;0.60;0.00;0.52;0.00;2480.00;0.00;2480.00;1
14506;201;135;0.55;56.30;563;20;0.09;0.96;0.00;0.71;0.00;2469.00;0.00;2469.00;0
14704;201;136;0.29;34.00;340;20;0.09;0.61;0.00;0.28;0.00;2491.00;0.00;2491.00;1
14766;201;137;0.73;71.40;714;16;0.09;0.07;0.00;0.44;0.00;1165.00;1045.00;1165.00;1
14810;201;138;0.58;58.80;588;10;0.09;0.81;0.00;0.69;0.00;2467.00;0.00;2467.00;0
15005;201;139;0.35;39.40;394;20;0.09;0.74;0.00;0.25;0.00;2486.00;0.00;2486.00;1
15113;201;140;0.14;21.30;213;16;0.09;0.28;0.00;0.62;0.00;2504.00;0.00;2504.00;1
15155;201;141;0.72;70.90;709;24;0.09;0.51;0.00;0.61;0.00;2455.00;0.00;2455.00;0
15356;201;142;0.02;10.60;106;19;0.09;0.44;0.00;0.29;0.00;2515.00;0.00;2515.00;1
15460;201;143;0.40;43.00;430;30;0.09;0.45;0.00;0.58;0.00;2482.00;0.00;2482.00;1
15525;201;144;0.78;75.50;755;5;0.09;0.09;0.00;0.42;0.00;959.00;839.00;959.00;1
15700;201;145;0.77;75.00;750;20;0.09;0.76;0.00;0.21;0.00;2450.00;0.00;2450.00;1
15792;201;146;0.82;79.10;791;20;0.09;0.54;0.00;0.40;0.00;2446.00;0.00;2446.00;1
15840;201;147;0.40;43.00;430;10;0.09;0.77;0.00;0.87;0.00;2482.00;0.00;2482.00;1
16017;201;148;0.72;70.80;708;27;0.09;0.84;0.00;0.21;0.00;2455.00;0.00;2455.00;1
16119;201;149;0.41;44.60;446;13;0.09;0.57;0.00;0.53;0.00;2481.00;0.00;2481.00;1
16169;201;150;0.02;10.80;108;20;0.09;0.76;0.00;0.95;0.00;2515.00;0.00;2515.00;0
16340;201;151;0.85;81.80;818;20;0.09;0.55;0.00;0.18;0.00;2444.00;0.00;2444.00;1
16509;201;152;0.38;42.00;420;12;0.09;0.61;0.00;0.28;0.00;228.00;108.00;228.00;1
16557;201;153;0.07;15.20;152;10;0.09;0.79;0.00;0.95;0.00;2510.00;0.00;2510.00;0
16758;201;154;0.11;18.80;188;21;0.09;0.44;0.00;0.27;0.00;2507.00;0.00;2507.00;1
16897;201;155;0.62;62.20;622;8;0.09;0.03;0.00;0.24;0.00;350.00;230.00;350.00;1
17054;201;156;0.37;41.00;410;20;0.09;0.27;0.00;0.30;0.00;268.00;148.00;268.00;1
17234;201;157;0.71;70.20;702;11;0.09;0.70;0.00;0.19;0.00;2455.00;0.00;2455.00;1
17269;201;158;0.30;35.10;351;27;0.09;0.74;0.00;0.91;0.00;1425.00;1305.00;1425.00;0
17313;201;159;0.61;61.00;610;30;0.09;0.81;0.00;0.68;0.00;2464.00;0.00;2464.00;0
17485;201;160;0.83;80.10;801;20;0.09;0.58;0.00;0.18;0.00;2445.00;0.00;2445.00;1
17589;201;161;0.33;37.60;376;30;0.09;0.34;0.00;0.60;0.00;2488.00;0.00;2488.00;1
17635;201;162;0.26;31.80;318;19;0.09;0.79;0.00;0.85;0.00;2494.00;0.00;2494.00;0
17836;201;163;0.06;14.40;144;20;0.09;0.44;0.00;0.28;0.00;2511.00;0.00;2511.00;1
17928;201;164;0.85;82.10;821;30;0.09;0.57;0.00;0.39;0.00;2443.00;0.00;2443.00;0
17976;201;165;0.65;65.10;651;10;0.09;0.55;0.00;0.72;0.00;2460.00;0.00;2460.00;1
18172;201;166;0.27;32.60;326;20;0.09;0.72;0.00;0.25;0.00;2493.00;0.00;2493.00;1
18318;201;167;0.54;55.40;554;9;0.09;0.04;0.00;0.27;0.00;322.00;202.00;322.00;1
18448;201;168;0.88;84.60;846;20;0.09;0.05;0.00;0.24;0.00;482.00;362.00;482.00;0
18593;201;169;0.33;37.50;375;13;0.09;0.00;0.00;0.30;0.00;330.00;210.00;330.00;1
18718;201;170;0.90;85.90;859;23;0.09;0.13;0.00;0.22;0.00;523.00;403.00;523.00;0
18767;201;171;0.10;17.80;178;20;0.09;0.77;0.00;0.93;0.00;2508.00;0.00;2508.00;0
18955;201;172;0.54;55.40;554;20;0.09;0.82;0.00;0.21;0.00;2470.00;0.00;2470.00;1
19059;201;173;0.44;46.80;468;10;0.09;0.51;0.00;0.56;0.00;2479.00;0.00;2479.00;1
19107;201;174;0.20;26.40;264;1;0.09;0.79;0.00;0.86;0.00;2499.00;0.00;2499.00;1
19300;201;175;0.31;36.00;360;21;0.09;0.76;0.00;0.23;0.00;2489.00;0.00;2489.00;1
19422;201;176;0.50;52.30;523;10;0.09;0.04;0.00;0.28;0.00;656.00;536.00;656.00;1
19467;201;177;0.74;72.40;724;20;0.09;0.49;0.00;0.67;0.00;2453.00;0.00;2453.00;1
19653;201;178;0.47;49.70;497;15;0.09;0.99;0.00;0.25;0.00;2476.00;0.00;2476.00;1
19754;201;179;0.48;49.90;499;20;0.09;0.67;0.00;0.54;0.00;2476.00;0.00;2476.00;1
19800;201;180;0.32;36.60;366;10;0.09;0.80;0.00;0.88;0.00;2489.00;0.00;2489.00;0
19974;201;181;0.80;77.80;778;20;0.09;0.61;0.00;0.18;0.00;2448.00;0.00;2448.00;1
20085;201;182;0.28;33.00;330;30;0.09;0.19;0.00;0.62;0.00;2492.00;0.00;2492.00;0
20131;201;183;0.45;48.00;480;20;0.09;0.82;0.00;0.82;0.00;2477.00;0.00;2477.00;0
20318;201;184;0.46;48.80;488;30;0.09;0.99;0.00;0.26;0.00;2477.00;0.00;2477.00;1
20418;201;185;0.61;61.00;610;15;0.09;0.67;0.00;0.46;0.00;2464.00;0.00;2464.00;1
20462;201;186;0.57;57.60;576;20;0.09;0.83;0.00;0.70;0.00;2468.00;0.00;2468.00;0
20584;201;187;0.06;14.20;142;20;0.09;0.02;0.00;0.38;0.00;662.00;542.00;662.00;1
20709;201;188;0.39;42.40;424;10;0.09;0.04;0.00;0.35;0.00;589.00;469.00;589.00;1
20754;201;189;0.80;77.60;776;20;0.09;0.40;0.00;0.65;0.00;2448.00;0.00;2448.00;1
20939;201;190;0.54;55.10;551;18;0.09;1.00;0.00;0.25;0.00;2470.00;0.00;2470.00;1
21038;201;191;0.46;48.70;487;20;0.09;0.63;0.00;0.51;0.00;2477.00;0.00;2477.00;1
21080;201;192;0.91;87.00;870;13;0.09;0.20;0.00;0.59;0.00;2438.00;0.00;2438.00;1
21254;201;193;0.78;75.60;756;10;0.09;0.61;0.00;0.19;0.00;2450.00;0.00;2450.00;1
21360;201;194;0.32;36.60;366;19;0.09;0.38;0.00;0.61;0.00;2489.00;0.00;2489.00;1
21409;201;195;0.33;37.60;376;34;0.09;0.76;0.00;0.90;0.00;2488.00;0.00;2488.00;0
21597;201;196;0.43;46.20;462;9;0.09;0.98;0.00;0.27;0.00;2479.00;0.00;2479.00;1
21698;201;197;0.59;59.40;594;10;0.09;0.70;0.00;0.47;0.00;2466.00;0.00;2466.00;1
21736;201;198;0.80;77.80;778;1;0.09;0.37;0.00;0.62;0.00;2448.00;0.00;2448.00;1
21879;201;199;0.55;56.20;562;40;0.09;0.02;0.00;0.23;0.00;329.00;209.00;329.00;1
21980;201;200;0.45;48.00;480;16;0.09;0.64;0.00;0.52;0.00;2477.00;0.00;2477.00;1
0;1;2;0.15;24.70;347;15;0.76;0.69;0.19;0.48;0.00;2471.00;0.00;2471.00;1
1;1;3;0.59;89.30;993;10;0.76;0.80;0.19;0.87;0.00;2489.00;0.00;2489.00;0
2;1;4;0.46;70.40;804;22;0.76;0.44;0.19;0.28;0.00;2516.00;0.00;2516.00;0
3;1;5;0.31;47.30;573;20;0.76;0.72;0.19;0.46;0.00;2463.00;0.00;2463.00;0
4;1;6;0.39;60.20;702;10;0.76;0.77;0.19;0.93;0.00;2507.00;0.00;2507.00;0
5;1;7;0.70;104.80;1148;10;0.76;0.01;0.19;0.29;0.00;349.00;229.00;349.00;0
6;1;8;0.04;8.40;184;10;0.76;0.05;0.19;0.70;0.00;1555.00;1435.00;1555.00;0
7;1;9;0.51;77.60;876;20;0.76;0.76;0.19;0.86;0.00;2486.00;0.00;2486.00;0
8;1;10;0.40;61.10;711;10;0.76;0.59;0.19;0.18;0.00;2447.00;0.00;2447.00;0
9;1;11;0.31;47.40;574;10;0.76;0.63;0.19;0.44;0.00;2461.00;0.00;2461.00;0
10;1;12;0.53;80.00;900;20;0.76;0.76;0.19;0.85;0.00;2484.00;0.00;2484.00;0
11;1;13;0.12;19.60;296;18;0.76;0.78;0.19;0.20;0.00;2463.00;0.00;2463.00;1
12;1;14;0.42;63.60;736;20;0.76;0.15;0.19;0.62;0.00;2502.00;0.00;2502.00;0
13;1;15;0.69;104.00;1140;30;0.76;0.87;0.19;0.81;0.00;2476.00;0.00;2476.00;0
14;1;17;0.29;44.70;547;25;0.76;0.43;0.19;0.55;0.00;2484.00;0.00;2484.00;0
15;1;18;0.71;106.20;1162;30;0.76;0.93;0.19;0.79;0.00;2474.00;0.00;2474.00;0
16;1;20;0.32;49.80;598;20;0.76;0.70;0.19;0.47;0.00;2465.00;0.00;2465.00;0
17;1;21;0.54;81.30;913;10;0.76;0.76;0.19;0.89;0.00;2489.00;0.00;2489.00;0
18;1;22;0.78;116.40;1264;20;0.76;0.09;0.19;0.54;0.00;888.00;768.00;888.00;0
19;1;23;0.79;119.00;1290;10;0.76;0.65;0.19;0.48;0.00;2457.00;0.00;2457.00;0
20;1;24;0.60;90.30;1003;6;0.76;0.02;0.19;0.30;0.00;329.00;209.00;329.00;0
21;1;26;0.32;49.40;594;30;0.76;0.72;0.19;0.46;0.00;2463.00;0.00;2463.00;0
22;1;27;0.77;116.20;1262;36;0.76;0.86;0.19;0.75;0.00;2468.00;0.00;2468.00;0
23;1;28;0.40;60.40;704;10;0.76;0.44;0.19;0.28;0.00;2511.00;0.00;2511.00;0
24;1;29;0.57;85.90;959;10;0.76;0.42;0.19;0.58;0.00;2484.00;0.00;2484.00;0
25;1;30;0.32;48.80;588;35;0.76;0.05;0.19;0.90;0.00;2060.00;1940.00;2060.00;0
26;1;32;0.80;119.80;1298;20;0.76;0.61;0.19;0.47;0.00;2455.00;0.00;2455.00;0
27;1;33;0.65;98.60;1086;18;0.76;0.75;0.19;0.75;0.00;2466.00;0.00;2466.00;0
28;1;34;0.12;19.70;297;13;0.76;0.84;0.19;0.21;0.00;2475.00;0.00;2475.00;1
29;1;35;0.38;58.50;685;10;0.76;0.07;0.19;0.22;0.00;436.00;316.00;436.00;0
30;1;36;0.64;96.60;1066;33;0.76;0.85;0.19;0.83;0.00;2481.00;0.00;2481.00;0
31;1;37;0.51;77.60;876;10;0.76;0.49;0.19;0.26;0.00;243.00;123.00;243.00;0
32;1;38;0.79;118.80;1288;10;0.76;0.02;0.19;0.28;0.00;559.00;439.00;559.00;0
33;1;39;0.48;72.80;828;7;0.76;0.77;0.19;0.84;0.00;2488.00;0.00;2488.00;0
34;1;41;0.66;99.30;1093;21;0.76;0.07;0.19;0.62;0.00;1071.00;951.00;1071.00;0
35;1;42;0.25;39.50;495;10;0.76;0.95;0.19;0.72;0.00;2472.00;0.00;2472.00;1
36;1;43;0.60;90.90;1009;20;0.76;0.01;0.19;0.33;0.00;434.00;314.00;434.00;0
37;1;44;0.76;114.20;1242;10;0.76;0.07;0.19;0.49;0.00;945.00;825.00;945.00;0
38;1;45;0.76;114.00;1240;20;0.76;0.54;0.19;0.72;0.00;2459.00;0.00;2459.00;0
39;1;46;0.31;47.80;578;10;0.76;0.80;0.19;0.21;0.00;2466.00;0.00;2466.00;0
40;1;47;0.48;72.40;824;20;0.76;0.30;0.19;0.60;0.00;2495.00;0.00;2495.00;0
41;1;48;0.60;90.20;1002;20;0.76;0.74;0.19;0.29;0.00;201.00;81.00;201.00;0
42;1;49;0.42;64.00;740;10;0.76;0.50;0.19;0.28;0.00;2504.00;0.00;2504.00;0
43;1;50;0.78;117.00;1270;9;0.76;0.68;0.19;0.46;0.00;2452.00;0.00;2452.00;0
44;1;51;0.83;123.80;1338;32;0.76;0.64;0.19;0.69;0.00;2459.00;0.00;2459.00;0
45;1;53;0.91;136.80;1468;27;0.76;0.54;0.19;0.37;0.00;2431.00;0.00;2431.00;0
46;1;54;0.40;60.50;705;32;0.76;0.75;0.19;0.91;0.00;2501.00;0.00;2501.00;0
47;1;56;0.77;115.20;1252;20;0.76;0.63;0.19;0.48;0.00;2458.00;0.00;2458.00;0
48;1;57;0.66;100.10;1101;20;0.76;0.73;0.19;0.89;0.00;2486.00;0.00;2486.00;0
49;1;58;0.19;29.60;396;10;0.76;0.93;0.19;0.22;0.00;2478.00;0.00;2478.00;1
50;1;59;0.55;83.90;939;10;0.76;0.01;0.19;0.30;0.00;407.00;287.00;407.00;0
51;1;60;0.00;2.20;122;17;0.76;0.55;0.19;0.64;0.00;2461.00;0.00;2461.00;1
52;1;61;0.92;137.20;1472;13;0.76;0.05;0.19;0.26;0.00;522.00;402.00;522.00;0
