id;src_id;dst_id;cost_distance;cost;timeres;capres;SRC_CLUST;DST_CLUST;SRC_CLOSE;DST_CLOSE;SRC_LB;SRC_UB;DST_LB;DST_UB;selected
7326;201;67;0.04;12.60;126;27;0.09;0.06;0.00;0.91;0.00;2513.00;1586.00;2513.00;1
7494;201;68;0.51;52.60;526;40;0.09;0.55;0.00;0.38;0.00;706.00;52.00;706.00;0
7584;201;69;0.50;52.30;523;10;0.09;0.16;0.00;0.47;0.00;870.00;220.00;870.00;1
7622;201;70;0.65;65.10;651;3;0.09;0.10;0.00;0.64;0.00;1628.00;1201.00;1628.00;1
7681;201;71;0.64;63.80;638;34;0.09;0.08;0.00;0.51;0.00;1254.00;737.00;1254.00;1
7763;201;72;0.28;33.50;335;30;0.09;0.06;0.00;0.64;0.00;970.00;231.00;970.00;1
7819;201;73;0.63;63.20;632;12;0.09;0.06;0.00;0.52;0.00;1737.00;962.00;1737.00;1
7890;201;74;0.82;79.70;797;19;0.09;0.13;0.00;0.49;0.00;1075.00;577.00;1075.00;1
7895;201;75;0.74;72.60;726;21;0.09;0.05;0.00;0.63;0.00;2206.00;1856.00;2206.00;1
7919;201;76;0.50;52.00;520;26;0.09;0.05;0.00;0.69;0.00;1803.00;1445.00;1803.00;0
8023;201;77;0.81;78.20;782;10;0.09;0.30;0.00;0.34;0.00;982.00;289.00;982.00;1
8135;201;78;0.14;21.40;214;10;0.09;0.52;0.00;0.52;0.00;691.00;184.00;691.00;1
8180;201;79;0.28;33.10;331;9;0.09;0.05;0.00;0.72;0.00;1280.00;1089.00;1280.00;1
8226;201;80;0.57;58.20;582;13;0.09;0.04;0.00;0.66;0.00;1344.00;965.00;1344.00;1
8260;201;81;0.47;49.40;494;21;0.09;0.11;0.00;0.76;0.00;1486.00;1056.00;1486.00;1
8306;201;82;0.16;22.80;228;16;0.09;0.06;0.00;0.84;0.00;1865.00;1105.00;1865.00;1
8315;201;83;0.79;76.50;765;9;0.09;0.06;0.00;0.63;0.00;2289.00;1814.00;2289.00;1
8485;201;84;0.49;51.00;510;10;0.09;0.29;0.00;0.33;0.00;356.00;53.00;356.00;1
8677;201;85;0.66;65.80;658;20;0.09;0.25;0.00;0.29;0.00;581.00;65.00;581.00;1
8755;201;86;0.61;61.20;612;10;0.09;0.07;0.00;0.57;0.00;1027.00;492.00;1027.00;1
8811;201;87;0.44;46.50;465;18;0.09;0.04;0.00;0.61;0.00;1267.00;707.00;1267.00;1
9005;201;88;0.51;52.80;528;27;0.09;0.17;0.00;0.30;0.00;859.00;52.00;859.00;1
9151;201;89;0.27;32.30;323;18;0.09;0.54;0.00;0.43;0.00;813.00;142.00;813.00;1
9207;201;90;0.59;59.40;594;29;0.09;0.06;0.00;0.59;0.00;1354.00;607.00;1354.00;1
9266;201;91;0.75;73.10;731;13;0.09;0.08;0.00;0.52;0.00;1406.00;822.00;1406.00;1
9466;201;92;0.08;15.80;158;37;0.09;0.21;0.00;0.37;0.00;200.00;15.00;200.00;1
9488;201;93;0.65;64.80;648;20;0.09;0.04;0.00;0.64;0.00;1757.00;1369.00;1757.00;0
9639;201;94;0.86;82.80;828;10;0.09;0.39;0.00;0.34;0.00;777.00;260.00;777.00;0
9701;201;95;0.79;76.40;764;1;0.09;0.09;0.00;0.46;0.00;1296.00;613.00;1296.00;1
9724;201;96;0.33;37.50;375;15;0.09;0.04;0.00;0.78;0.00;1833.00;1263.00;1833.00;0
9744;201;97;0.36;40.30;403;20;0.09;0.04;0.00;0.77;0.00;2128.00;1559.00;2128.00;0
9891;201;98;0.37;41.10;411;20;0.09;0.82;0.00;0.44;0.00;678.00;193.00;678.00;1
9993;201;99;0.85;82.20;822;30;0.09;0.45;0.00;0.39;0.00;663.00;285.00;663.00;0
10192;201;100;0.27;32.20;322;20;0.09;0.20;0.00;0.36;0.00;556.00;32.00;556.00;1
10259;201;101;0.92;87.90;879;28;0.09;0.14;0.00;0.45;0.00;1113.00;572.00;1113.00;0
10402;201;102;0.40;43.00;430;10;0.09;0.83;0.00;0.45;0.00;605.00;43.00;605.00;1
10568;201;103;0.64;64.00;640;8;0.09;0.59;0.00;0.35;0.00;579.00;204.00;579.00;1
10706;201;104;0.86;82.90;829;10;0.09;0.72;0.00;0.33;0.00;909.00;82.00;909.00;0
10804;201;105;0.56;57.30;573;20;0.09;0.18;0.00;0.44;0.00;705.00;266.00;705.00;1
10883;201;106;0.69;68.40;684;43;0.09;0.13;0.00;0.51;0.00;1103.00;636.00;1103.00;0
10928;201;107;0.38;41.70;417;17;0.09;0.07;0.00;0.78;0.00;1528.00;984.00;1528.00;1
11038;201;108;0.68;67.60;676;20;0.09;0.59;0.00;0.42;0.00;691.00;204.00;691.00;1
11136;201;109;0.80;77.40;774;20;0.09;0.44;0.00;0.41;0.00;832.00;513.00;832.00;0
11223;201;110;0.51;52.80;528;18;0.09;0.16;0.00;0.44;0.00;1353.00;287.00;1353.00;1
11296;201;111;0.97;91.90;919;40;0.09;0.13;0.00;0.39;0.00;914.00;453.00;914.00;1
11454;201;112;0.76;74.20;742;21;0.09;0.36;0.00;0.30;0.00;1085.00;234.00;1085.00;1
11551;201;113;0.47;49.50;495;10;0.09;0.21;0.00;0.49;0.00;938.00;357.00;938.00;1
11622;201;114;0.65;64.80;648;30;0.09;0.07;0.00;0.56;0.00;975.00;435.00;975.00;0
11665;201;115;0.72;70.40;704;18;0.09;0.08;0.00;0.55;0.00;1487.00;1111.00;1487.00;1
11704;201;116;0.71;69.90;699;13;0.09;0.09;0.00;0.59;0.00;1446.00;1065.00;1446.00;1
11779;201;117;0.67;66.80;668;20;0.09;0.16;0.00;0.53;0.00;883.00;411.00;883.00;1
11955;201;118;0.67;66.50;665;10;0.09;0.22;0.00;0.28;0.00;648.00;159.00;648.00;1
12078;201;119;0.36;40.10;401;10;0.09;0.86;0.00;0.47;0.00;621.00;338.00;621.00;1
12089;201;120;0.44;46.60;466;5;0.09;0.06;0.00;0.76;0.00;1978.00;1643.00;1978.00;0
12141;201;121;0.60;60.60;606;21;0.09;0.04;0.00;0.58;0.00;1374.00;1038.00;1374.00;1
12224;201;122;0.79;77.10;771;40;0.09;0.15;0.00;0.40;0.00;921.00;446.00;921.00;0
12257;201;123;0.97;92.00;920;10;0.09;0.14;0.00;0.45;0.00;1348.00;1101.00;1348.00;1
12456;201;124;0.35;39.30;393;20;0.09;0.27;0.00;0.41;0.00;630.00;39.00;630.00;1
12529;201;125;0.80;77.20;772;10;0.09;0.05;0.00;0.49;0.00;969.00;565.00;969.00;0
12572;201;126;0.47;49.70;497;4;0.09;0.05;0.00;0.73;0.00;1360.00;1152.00;1360.00;1
12742;201;127;0.55;55.90;559;20;0.09;0.25;0.00;0.30;0.00;438.00;204.00;438.00;1
12887;201;128;0.81;78.20;782;30;0.09;0.46;0.00;0.35;0.00;479.00;234.00;479.00;0
12951;201;129;0.45;47.80;478;30;0.09;0.06;0.00;0.64;0.00;1042.00;513.00;1042.00;1
13085;201;130;0.09;17.00;170;10;0.09;0.83;0.00;0.53;0.00;734.00;359.00;734.00;1
13269;201;131;0.32;36.30;363;23;0.09;0.46;0.00;0.43;0.00;435.00;36.00;435.00;1
13399;201;132;0.14;21.00;210;20;0.09;0.81;0.00;0.52;0.00;671.00;106.00;671.00;1
13598;201;133;0.38;42.00;420;20;0.09;0.19;0.00;0.32;0.00;536.00;42.00;536.00;1
13677;201;134;0.42;45.40;454;20;0.09;0.15;0.00;0.50;0.00;1134.00;468.00;1134.00;1
13701;201;135;0.55;56.30;563;20;0.09;0.04;0.00;0.68;0.00;1861.00;1072.00;1861.00;0
13855;201;136;0.29;34.00;340;20;0.09;0.70;0.00;0.43;0.00;749.00;290.00;749.00;1
13911;201;137;0.73;71.40;714;16;0.09;0.08;0.00;0.48;0.00;1355.00;854.00;1355.00;1
13994;201;138;0.58;58.80;588;10;0.09;0.06;0.00;0.47;0.00;742.00;572.00;742.00;1
14113;201;139;0.35;39.40;394;20;0.09;0.62;0.00;0.53;0.00;837.00;422.00;837.00;1
14290;201;140;0.14;21.30;213;16;0.09;0.28;0.00;0.34;0.00;654.00;21.00;654.00;1
14302;201;141;0.72;70.90;709;24;0.09;0.04;0.00;0.62;0.00;1922.00;1522.00;1922.00;0
14502;201;142;0.02;10.60;106;19;0.09;0.18;0.00;0.35;0.00;560.00;10.00;560.00;1
14663;201;143;0.40;43.00;430;30;0.09;0.64;0.00;0.45;0.00;680.00;105.00;680.00;0
14722;201;144;0.78;75.50;755;5;0.09;0.04;0.00;0.49;0.00;1090.00;708.00;1090.00;1
14781;201;145;0.77;75.00;750;20;0.09;0.04;0.00;0.52;0.00;1285.00;903.00;1285.00;0
14793;201;146;0.82;79.10;791;20;0.09;0.06;0.00;0.58;0.00;2434.00;1545.00;2434.00;0
14945;201;147;0.40;43.00;430;10;0.09;0.65;0.00;0.42;0.00;531.00;56.00;531.00;1
14954;201;148;0.72;70.80;708;27;0.09;0.03;0.00;0.67;0.00;2365.00;1955.00;2365.00;0
15123;201;149;0.41;44.60;446;13;0.09;0.37;0.00;0.35;0.00;402.00;130.00;402.00;1
15201;201;150;0.02;10.80;108;20;0.09;0.04;0.00;0.66;0.00;944.00;370.00;944.00;1
15333;201;151;0.85;81.80;818;20;0.09;0.34;0.00;0.35;0.00;796.00;338.00;796.00;1
15510;201;152;0.38;42.00;420;12;0.09;0.57;0.00;0.40;0.00;603.00;42.00;603.00;1
15678;201;153;0.07;15.20;152;10;0.09;0.79;0.00;0.50;0.00;429.00;15.00;429.00;1
15719;201;154;0.11;18.80;188;21;0.09;0.08;0.00;0.87;0.00;1933.00;1183.00;1933.00;0
15882;201;155;0.62;62.20;622;8;0.09;0.32;0.00;0.32;0.00;428.00;151.00;428.00;1
16019;201;156;0.37;41.00;410;20;0.09;0.84;0.00;0.47;0.00;655.00;41.00;655.00;0
16044;201;157;0.71;70.20;702;11;0.09;0.07;0.00;0.67;0.00;1948.00;1460.00;1948.00;0
16081;201;158;0.30;35.10;351;27;0.09;0.08;0.00;0.83;0.00;1613.00;1117.00;1613.00;0
16174;201;159;0.61;61.00;610;30;0.09;0.15;0.00;0.46;0.00;909.00;129.00;909.00;0
16282;201;160;0.83;80.10;801;20;0.09;0.57;0.00;0.40;0.00;797.00;442.00;797.00;0
16433;201;161;0.33;37.60;376;30;0.09;0.92;0.00;0.48;0.00;1069.00;37.00;1069.00;1
16564;201;162;0.26;31.80;318;19;0.09;0.77;0.00;0.47;0.00;730.00;31.00;730.00;1
16764;201;163;0.06;14.40;144;20;0.09;0.15;0.00;0.32;0.00;722.00;14.00;722.00;1
16893;201;164;0.85;82.10;821;30;0.09;0.43;0.00;0.32;0.00;568.00;282.00;568.00;0
17035;201;165;0.65;65.10;651;10;0.09;0.57;0.00;0.41;0.00;563.00;65.00;563.00;1
17138;201;166;0.27;32.60;326;20;0.09;0.38;0.00;0.54;0.00;1008.00;484.00;1008.00;1
17311;201;167;0.54;55.40;554;9;0.09;0.65;0.00;0.37;0.00;416.00;107.00;416.00;1
17421;201;168;0.88;84.60;846;20;0.09;0.59;0.00;0.38;0.00;687.00;158.00;687.00;0
17613;201;169;0.33;37.50;375;13;0.09;0.34;0.00;0.39;0.00;450.00;91.00;450.00;1
17722;201;170;0.90;85.90;859;23;0.09;0.36;0.00;0.32;0.00;501.00;425.00;501.00;1
17848;201;171;0.10;17.80;178;20;0.09;0.67;0.00;0.54;0.00;576.00;408.00;576.00;1
18043;201;172;0.54;55.40;554;20;0.09;0.12;0.00;0.01;0.00;690.00;55.00;690.00;1
18185;201;173;0.44;46.80;468;10;0.09;0.84;0.00;0.48;0.00;742.00;188.00;742.00;1
18216;201;174;0.20;26.40;264;1;0.09;0.07;0.00;0.76;0.00;1454.00;1207.00;1454.00;1
18221;201;175;0.31;36.00;360;21;0.09;0.05;0.00;0.84;0.00;2455.00;2053.00;2455.00;1
18316;201;176;0.50;52.30;523;10;0.09;0.21;0.00;0.47;0.00;745.00;447.00;745.00;1
18440;201;177;0.74;72.40;724;20;0.09;0.76;0.00;0.41;0.00;661.00;72.00;661.00;0
18484;201;178;0.47;49.70;497;15;0.09;0.09;0.00;0.67;0.00;1399.00;1129.00;1399.00;1
18660;201;179;0.48;49.90;499;20;0.09;0.65;0.00;0.40;0.00;583.00;49.00;583.00;1
18803;201;180;0.32;36.60;366;10;0.09;0.85;0.00;0.48;0.00;512.00;324.00;512.00;1
18968;201;181;0.80;77.80;778;20;0.09;0.39;0.00;0.24;0.00;418.00;204.00;418.00;1
19151;201;182;0.28;33.00;330;30;0.09;0.43;0.00;0.39;0.00;527.00;33.00;527.00;1
19264;201;183;0.45;48.00;480;20;0.09;0.52;0.00;0.43;0.00;766.00;118.00;766.00;1
19434;201;184;0.46;48.80;488;30;0.09;0.73;0.00;0.42;0.00;805.00;205.00;805.00;0
19452;201;185;0.61;61.00;610;15;0.09;0.06;0.00;0.66;0.00;1982.00;1502.00;1982.00;0
19522;201;186;0.57;57.60;576;20;0.09;0.16;0.00;0.48;0.00;721.00;690.00;721.00;1
19654;201;187;0.06;14.20;142;20;0.09;0.75;0.00;0.50;0.00;822.00;383.00;822.00;1
19774;201;188;0.39;42.40;424;10;0.09;0.50;0.00;0.46;0.00;744.00;314.00;744.00;1
19841;201;189;0.80;77.60;776;20;0.09;0.11;0.00;0.49;0.00;1095.00;340.00;1095.00;0
20010;201;190;0.54;55.10;551;18;0.09;0.58;0.00;0.37;0.00;678.00;208.00;678.00;1
20091;201;191;0.46;48.70;487;20;0.09;0.13;0.00;0.50;0.00;868.00;525.00;868.00;1
20146;201;192;0.91;87.00;870;13;0.09;0.06;0.00;0.54;0.00;1150.00;748.00;1150.00;0
20169;201;193;0.78;75.60;756;10;0.09;0.06;0.00;0.58;0.00;1840.00;1480.00;1840.00;0
20221;201;194;0.32;36.60;366;19;0.09;0.08;0.00;0.71;0.00;1125.00;1056.00;1125.00;1
20373;201;195;0.33;37.60;376;34;0.09;0.78;0.00;0.45;0.00;558.00;37.00;558.00;1
20531;201;196;0.43;46.20;462;9;0.09;1.00;0.00;0.44;0.00;462.00;265.00;462.00;1
20696;201;197;0.59;59.40;594;10;0.09;0.38;0.00;0.32;0.00;571.00;84.00;571.00;1
20759;201;198;0.80;77.80;778;1;0.09;0.13;0.00;0.46;0.00;993.00;532.00;993.00;1
20950;201;199;0.55;56.20;562;40;0.09;0.13;0.00;0.30;0.00;467.00;71.00;467.00;1
21122;201;200;0.45;48.00;480;16;0.09;0.48;0.00;0.38;0.00;626.00;48.00;626.00;1
0;1;2;0.18;24.70;347;15;0.03;0.07;0.58;0.67;1317.00;1983.00;1305.00;1983.00;1
1;1;8;0.05;8.40;184;10;0.03;0.06;0.58;0.60;1317.00;1721.00;1270.00;1721.00;1
2;1;17;0.34;44.70;547;25;0.03;0.00;0.58;0.72;1317.00;1548.00;1135.00;1548.00;0
3;1;19;0.61;77.10;871;2;0.03;0.06;0.58;0.55;1317.00;1856.00;1546.00;1856.00;0
4;1;30;0.38;48.80;588;35;0.03;0.03;0.58;0.90;1317.00;2263.00;1736.00;2263.00;0
5;1;33;0.78;98.60;1086;18;0.03;0.06;0.58;0.72;1317.00;1668.00;1124.00;1668.00;1
6;1;34;0.14;19.70;297;13;0.03;0.07;0.58;0.64;1317.00;1806.00;1339.00;1806.00;1
7;1;36;0.77;96.60;1066;33;0.03;0.07;0.58;0.84;1317.00;2481.00;1979.00;2481.00;0
8;1;39;0.57;72.80;828;7;0.03;0.05;0.58;0.85;1317.00;2196.00;1705.00;2196.00;0
9;1;60;0.00;2.20;122;17;0.03;0.06;0.58;0.63;1317.00;1882.00;1448.00;1882.00;1
10;1;64;0.39;50.00;600;23;0.03;0.04;0.58;0.94;1317.00;2084.00;1888.00;2084.00;0
11;1;66;0.57;72.00;820;15;0.03;0.05;0.58;0.86;1317.00;1755.00;1342.00;1755.00;0
12;1;67;0.44;56.10;661;27;0.03;0.06;0.58;0.91;1317.00;2513.00;1586.00;2513.00;0
13;1;75;0.19;25.00;350;21;0.03;0.05;0.58;0.63;1317.00;2206.00;1856.00;2206.00;0
14;1;76;0.13;17.80;278;26;0.03;0.05;0.58;0.69;1317.00;1803.00;1445.00;1803.00;1
15;1;83;1.00;125.20;1352;9;0.03;0.06;0.58;0.63;1317.00;2289.00;1814.00;2289.00;0
16;1;93;0.62;78.50;885;20;0.03;0.04;0.58;0.64;1317.00;1757.00;1369.00;1757.00;0
17;1;96;0.32;41.20;512;15;0.03;0.04;0.58;0.78;1317.00;1833.00;1263.00;1833.00;1
18;1;97;0.19;25.30;353;20;0.03;0.04;0.58;0.77;1317.00;2128.00;1559.00;2128.00;1
19;1;120;0.42;54.50;645;5;0.03;0.06;0.58;0.76;1317.00;1978.00;1643.00;1978.00;0
20;1;135;0.38;48.70;587;20;0.03;0.04;0.58;0.68;1317.00;1861.00;1072.00;1861.00;1
21;1;141;0.33;42.40;524;24;0.03;0.04;0.58;0.62;1317.00;1922.00;1522.00;1922.00;0
22;1;146;0.70;89.00;990;20;0.03;0.06;0.58;0.58;1317.00;2434.00;1545.00;2434.00;0
23;1;148;1.00;125.40;1354;27;0.03;0.03;0.58;0.67;1317.00;2365.00;1955.00;2365.00;0
24;1;157;0.89;111.60;1216;11;0.03;0.07;0.58;0.67;1317.00;1948.00;1460.00;1948.00;0
25;1;174;0.28;37.10;471;1;0.03;0.07;0.58;0.76;1317.00;1454.00;1207.00;1454.00;1
26;1;175;0.21;27.70;377;21;0.03;0.05;0.58;0.84;1317.00;2455.00;2053.00;2455.00;0
27;1;185;0.29;38.10;481;15;0.03;0.06;0.58;0.66;1317.00;1982.00;1502.00;1982.00;0
28;1;193;0.53;68.10;781;10;0.03;0.06;0.58;0.58;1317.00;1840.00;1480.00;1840.00;0
30;1;202;0.49;62.00;720;0;0.03;0.09;0.58;1.00;1317.00;2535.00;0.00;2535.00;0
31;2;19;0.45;53.00;630;2;0.07;0.06;0.67;0.55;1305.00;1856.00;1546.00;1856.00;1
32;2;30;0.45;53.40;634;35;0.07;0.03;0.67;0.90;1305.00;2263.00;1736.00;2263.00;0
33;2;36;0.71;79.20;892;33;0.07;0.07;0.67;0.84;1305.00;2481.00;1979.00;2481.00;0
34;2;39;0.45;53.00;630;7;0.07;0.05;0.67;0.85;1305.00;2196.00;1705.00;2196.00;0
35;2;60;0.18;26.20;362;17;0.07;0.06;0.67;0.63;1305.00;1882.00;1448.00;1882.00;1
36;2;64;0.41;49.10;591;23;0.07;0.04;0.67;0.94;1305.00;2084.00;1888.00;2084.00;0
37;2;66;0.68;76.00;860;15;0.07;0.05;0.67;0.86;1305.00;1755.00;1342.00;1755.00;0
38;2;67;0.46;53.80;638;27;0.07;0.06;0.67;0.91;1305.00;2513.00;1586.00;2513.00;0
39;2;75;0.41;49.30;593;21;0.07;0.05;0.67;0.63;1305.00;2206.00;1856.00;2206.00;0
40;2;76;0.00;8.20;182;26;0.07;0.05;0.67;0.69;1305.00;1803.00;1445.00;1803.00;1
41;2;83;0.97;105.20;1152;9;0.07;0.06;0.67;0.63;1305.00;2289.00;1814.00;2289.00;0
42;2;93;0.46;54.10;641;20;0.07;0.04;0.67;0.64;1305.00;1757.00;1369.00;1757.00;1
43;2;96;0.13;21.50;315;15;0.07;0.04;0.67;0.78;1305.00;1833.00;1263.00;1833.00;1
44;2;97;0.26;33.80;438;20;0.07;0.04;0.67;0.77;1305.00;2128.00;1559.00;2128.00;1
45;2;120;0.23;31.20;412;5;0.07;0.06;0.67;0.76;1305.00;1978.00;1643.00;1978.00;0
46;2;135;0.16;24.00;340;20;0.07;0.04;0.67;0.68;1305.00;1861.00;1072.00;1861.00;1
47;2;141;0.13;21.60;316;24;0.07;0.04;0.67;0.62;1305.00;1922.00;1522.00;1922.00;0
48;2;146;0.56;64.20;742;20;0.07;0.06;0.67;0.58;1305.00;2434.00;1545.00;2434.00;0
49;2;148;1.00;107.70;1177;27;0.07;0.03;0.67;0.67;1305.00;2365.00;1955.00;2365.00;0
50;2;175;0.12;20.50;305;21;0.07;0.05;0.67;0.84;1305.00;2455.00;2053.00;2455.00;0
51;2;185;0.06;14.30;243;15;0.07;0.06;0.67;0.66;1305.00;1982.00;1502.00;1982.00;1
52;2;193;0.36;44.00;540;10;0.07;0.06;0.67;0.58;1305.00;1840.00;1480.00;1840.00;1
54;2;202;0.47;54.50;645;0;0.07;0.09;0.67;1.00;1305.00;2535.00;0.00;2535.00;0
55;3;1;0.70;89.30;993;14;0.42;0.03;0.50;0.58;178.00;2088.00;1317.00;2088.00;0
